"First Name",Country,ga_first_name,ga_gender,ga_accuracy,ga_samples
Gil,Israel,Gil,male,95,335
Anja,Netherlands,Anja,female,99,1470
Weihong,USA,Weihong,unknown,50,6
Yao,China,Yao,male,58,406
Azzedine,France,Azzedine,male,99,311
Bo,China,Bo,male,88,316
John,USA,John,male,100,65535
Ahmed,USA,Ahmed,male,99,2824
Rolf,Germany,Rolf,male,99,3089
Xinhe,China,Xinhe,male,75,4
Robert,Canada,Robert,male,100,3137
Frank,Netherlands,Frank,male,99,4319
Naohiko,Singapore,Naohiko,male,100,20
Doris,Austria,Doris,female,98,567
David,UK,David,male,99,381770
Joshua,UK,Joshua,male,100,35201
Bernhard,Germany,Bernhard,male,98,3134
Peter,Sweden,Peter,male,99,6779
Pingyun,USA,,,,
Moungi,USA,Moungi,female,75,4
Guangxin,China,Guangxin,male,75,4
Lixin,China,Lixin,male,72,60
Kristina,Italy,Kristina,female,98,530
Weiping,China,Weiping,male,74,27
Helmut,Germany,Helmut,male,98,3338
Karen,USA,Karen,female,99,17594
Zhiqun,USA,Zhiqun,male,75,4
Yixin,Singapore,Yixin,female,57,7
V,UK,,,,
Harold,USA,Harold,male,99,2160
Sujit,India,Sujit,male,100,1911
Edward,USA,Edward,male,100,7932
Janine,France,Janine,female,97,1081
Xueyuan,China,Xueyuan,male,67,6
Johannes,UK,Johannes,male,99,7870
Yao-Ting,Taiwan,Yao-Ting,male,100,3
Martin,Switzerland,Martin,male,98,2426
Michel,Netherlands,Michel,male,99,3343
Ulrike,Germany,Ulrike,female,86,2849
Younan,USA,Younan,male,100,6
Eunkyoung,"South Korea",Eunkyoung,female,100,25
Thomas,"South Korea",Thomas,male,99,131
Manfred,Germany,Manfred,male,99,5121
Neil,UK,Neil,male,99,16868
Walter,Germany,Walter,male,81,2941
James,USA,James,male,100,47200
Frank,Germany,Frank,male,98,16573
Siegfried,Germany,Siegfried,male,99,899
Luis,Spain,Luis,male,99,43667
Yasuteru,Japan,Yasuteru,male,100,7
Shu-Li,China,Li,male,68,1023
Yusuke,Japan,Yusuke,male,100,1088
Sun,Korea,Sun,male,61,5099
Guido,Germany,Guido,male,99,1620
Simon,USA,Simon,male,99,2413
Maha,USA,Maha,female,86,161
Kilian,Spain,Kilian,male,98,339
Andrew,UK,Andrew,male,99,82448
Roberta,Italy,Roberta,female,99,17646
Werner,Switzerland,Werner,male,100,437
Robert,Germany,Robert,male,99,8458
Swaminathan,India,Swaminathan,male,100,243
Hans-Joachim,Germany,Hans-Joachim,male,100,359
Annette,Germany,Annette,female,98,1119
Osamu,Japan,Osamu,male,99,342
Ying-Chun,China,Ying,female,86,923
Tetsuro,Japan,Tetsuro,male,100,83
Ian,UK,Ian,male,99,34076
Malek,France,Malek,male,93,748
Ichio,Japan,Ichio,male,75,4
Jiangyun,China,Jiangyun,male,75,4
Tapan,India,Tapan,male,99,994
Hiromi,Japan,Hiromi,female,79,363
Satoshi,Japan,Satoshi,male,100,1038
Marcin,Poland,Marcin,male,99,41661
Franc,Germany,Franc,male,97,33
Dieter,USA,Dieter,male,98,84
Jun-ichiro,Japan,Jun-Ichiro,male,100,5
Gordon,USA,Gordon,male,99,1930
Martin,France,Martin,male,90,5965
Lars,Denmark,Lars,male,100,1927
Klaus,Germany,Klaus,male,98,10045
A,USA,,,,
Eric,USA,Eric,male,100,31662
An-Wu,China,Wu,male,75,353
Alessandro,UK,Alessandro,male,99,79631
Hiroyuki,Japan,Hiroyuki,male,100,955
Takanori,Japan,Takanori,male,100,230
Matthias,Germany,Matthias,male,100,9451
Henrik,Sweden,Henrik,male,99,2914
Juan,Argentina,Juan,male,99,3049
Barbara,Poland,Barbara,female,99,7961
Kendall,USA,Kendall,female,57,1725
Peter,Switzerland,Peter,male,99,2588
R,USA,,,,
Xianzhi,China,Xianzhi,male,100,6
Douglas,Canada,Douglas,male,100,411
Takanori,Taiwan,Takanori,male,99,257
Jingsong,China,Jingsong,male,80,5
Petra,Germany,Petra,female,98,8277
Shan,China,Shan,female,65,271
Walter,Germany,Walter,male,81,2941
Andreas,Germany,Andreas,male,99,21215
William,USA,William,male,100,24483
Armando,Sweden,Armando,male,95,59
Manfred,UK,Manfred,male,99,7550
Steven,UK,Steven,male,99,59951
John,Canada,John,male,100,4453
Juan,Spain,Juan,male,100,65535
Stefan,Germany,Stefan,male,97,20127
Thomas,Germany,Thomas,male,99,27141
Ira,Israel,Ira,female,90,105
Masakatsu,Japan,Masakatsu,male,97,29
Leroy,UK,Leroy,male,98,8423
Siegfried,Germany,Siegfried,male,99,899
Sylvie,Germany,Sylvie,female,99,155
Helene,Sweden,Helene,female,99,492
Xingfu,China,Xingfu,male,79,14
Alexander,Germany,Alexander,male,98,11884
Kendall,USA,Kendall,female,57,1725
Matthieu,France,Matthieu,male,99,10629
Paul,USA,Paul,male,100,28746
Jonathan,USA,Jonathan,male,100,21578
Stephen,USA,Stephen,male,100,16681
Qi-Lin,China,Qi,male,73,234
Konrad,Germany,Konrad,male,99,692
Philip,China,Philip,male,100,164
Albert,Netherlands,Albert,male,99,1439
Angus,Netherlands,Angus,male,100,7
Chuang-chuang,China,Chuang,male,89,38
Guy,USA,Guy,male,99,1664
Robert,France,Robert,male,95,9988
Philippe,France,Philippe,male,98,44155
Erwin,UK,Erwin,male,99,8787
Dietmar,Germany,Dietmar,male,99,1199
Chun-yang,China,Yang,male,65,1965
Udo,Australia,Udo,male,100,4
Rainer,Germany,Rainer,male,99,4309
Wolfgang,Argentina,Wolfgang,male,75,4
Virginia,USA,Virginia,female,98,2778
Gernot,Germany,Gernot,male,98,221
Gerrit,Germany,Gerrit,male,99,477
Gisbert,Germany,Gisbert,male,98,87
Kazuyoshi,Japan,Kazuyoshi,male,100,97
Jun,Germany,Jun,male,85,52
Craig,USA,Craig,male,100,9154
Philip,USA,Philip,male,100,5264
Eunjoo,Korea,Eunjoo,female,97,70
Sabine,UK,Sabine,female,98,22561
Simon,UK,Simon,male,98,57458
Tamejiro,Japan,,,,
Tharmalingam,India,Tharmalingam,male,100,12
Jurriaan,Netherlands,Jurriaan,male,97,67
Datong,Canada,Datong,male,100,5
Milko,Israel,Milko,male,98,366
Thomas,USA,Thomas,male,100,20215
Christopher,Germany,Christopher,male,99,3075
Eelco,Netherlands,Eelco,male,99,256
Taku,Japan,Taku,male,99,469
Matthias,Germany,Matthias,male,100,9451
Ken,Japan,Ken,male,99,1450
Hidetoshi,Japan,Hidetoshi,male,100,81
James,Singapore,James,male,99,722
Gene-Hsiang,Taiwan,Hsiang,male,72,58
Donald,USA,Donald,male,100,6155
Erick,Switzerland,Erick,male,100,42
Iuliana,Germany,Iuliana,female,100,8
Eric,USA,Eric,male,100,31662
Horst,Germany,Horst,male,98,3472
Atsuhiro,Japan,Atsuhiro,male,100,17
Yoonkey,Korea,,,,
Masayuki,Japan,Masayuki,male,99,556
Mitsuhiko,Japan,Mitsuhiko,male,100,13
Ronald,Austria,Ronald,male,98,169
Linda,Canada,Linda,female,99,1269
Nicolai,Switzerland,Nicolai,male,94,31
Hellmut,Germany,Hellmut,male,100,18
Anna,Sweden,Anna,female,99,6066
Kálmán,Sweden,Kálmán,male,100,5
Eva-Kathrin,Singapore,Eva,female,99,86
Yi,USA,Yi,male,56,263
Steven,USA,Steven,male,100,19562
David,UK,David,male,99,381770
Frank,USA,Frank,male,100,11178
Valery,USA,Valery,female,99,3767
Leroy,UK,Leroy,male,98,8423
Lars,Germany,Lars,male,100,4773
Kuiling,China,,,,
Wolfgang,Germany,Wolfgang,male,99,7880
Matthias,Germany,Matthias,male,100,9451
Abhaya,USA,Abhaya,female,75,4
Nathaniel,USA,Nathaniel,male,100,2500
Antonio,Spain,Antonio,male,99,60132
Can,China,Can,male,71,107
Christian,Germany,Christian,male,100,86
Can,China,Can,male,71,107
Hong-Cai,USA,Hong,female,53,198
Guangbin,USA,Guangbin,male,75,4
Uwe,Germany,Uwe,male,99,7562
Yu,China,Yu,male,73,664
Rongchao,USA,Rongchao,male,75,4
Mitsuhiko,Japan,Mitsuhiko,male,100,13
Gang,Canada,,,,
Juan,Spain,Juan,male,100,65535
Bernd,Austria,Bernd,male,99,483
M,UK,,,,
Frans,Australia,Frans,male,100,15
Tobin,Australia,Tobin,male,100,4
Song,China,Song,male,100,74
Wonwoo,Korea,Wonwoo,male,100,27
Masami,Japan,Masami,male,57,212
Petri,Finland,Petri,male,100,1018
Nataša,Slovenia,Nataša,female,98,409
Chi-Huey,Taiwan,Chi,female,59,215
Uwe,Germany,Uwe,male,99,7562
Ewan,UK,Ewan,male,98,944
Karl,Denmark,Karl,male,99,84
Hilal,Switzerland,Hilal,female,86,7
Paul,Canada,Paul,male,100,3145
Atsuhiro,Japan,Atsuhiro,male,100,17
Dolores,Spain,Dolores,female,98,1528
Scott,USA,Scott,male,100,30644
Henning,Germany,Henning,male,96,1022
Xile,Switzerland,Xile,male,64,14
Damien,France,Damien,male,99,23738
Kazuaki,Japan,Kazuaki,male,100,140
Thomas,USA,Thomas,male,100,20215
Allen,USA,Allen,male,99,4538
Yao,China,Yao,male,58,406
Hong-Jie,China,Jie,male,63,867
Josef,Germany,Josef,male,99,1788
Georg,Germany,Georg,male,99,2436
Marc,France,Marc,male,98,27772
Maarten,Belgium,Maarten,male,99,849
Karthik,Canada,Karthik,male,100,17
Andrew,UK,Andrew,male,99,82448
Fritz,Germany,Fritz,male,97,1280
Zhen,China,Zhen,male,68,311
Toshiyuki,Japan,Toshiyuki,male,100,261
Herman,Netherlands,Herman,male,99,1562
Yasuyuki,Japan,Yasuyuki,male,100,153
Jinwoo,Korea,Jinwoo,male,99,293
Heon,"Republic of Korea",Heon,male,100,37
Jianjun,USA,Jianjun,male,100,7
Stephen,USA,Stephen,male,100,16681
Zhiqun,USA,Zhiqun,male,75,4
Lin,USA,Lin,female,73,465
Xiaogang,China,Xiaogang,male,100,35
Milko,Israel,Milko,male,98,366
John,USA,John,male,100,65535
Katsuhiko,Japan,Katsuhiko,male,100,102
Azzedine,China,Azzedine,male,98,1233
Ryohei,Japan,Ryohei,male,100,178
Trevor,USA,Trevor,male,100,4700
Vivian,China,Vivian,female,98,1098
Michael,USA,Michael,male,100,65535
Shigefumi,Japan,Shigefumi,male,100,5
Zhaomin,Japan,Zhaomin,female,67,6
Carlos,USA,Carlos,male,100,10179
Peter,Germany,Peter,male,99,21321
Sukbok,Korea,,,,
Masahiro,Japan,Masahiro,male,100,703
Jeffrey,Canada,Jeffrey,male,100,489
Jason,UK,Jason,male,99,76567
Yadong,China,Yadong,male,94,18
Christoph,Germany,Christoph,male,100,5773
Mark,UK,Mark,male,100,48064
Florian,Germany,Florian,male,99,9022
Varinder,UK,Varinder,male,94,496
Xuefeng,China,Xuefeng,male,94,50
Jean-Christophe,Switzerland,Jean-Christophe,male,96,28
Andreas,Germany,Andreas,male,99,21215
David,USA,David,male,100,65535
Aiwen,China,Aiwen,male,60,10
Shi,Australia,Shi,female,67,6
Grace,Ireland,Grace,female,100,25751
Nikhil,India,Nikhil,male,100,12112
Nenad,USA,Nenad,male,96,48
Thomas,Germany,Thomas,male,99,27141
Ramón,Germany,Ramón,male,100,38
Ren,USA,Ren,male,58,270
Marinella,France,Marinella,female,98,50
Peng-Fei,China,Peng,male,85,704
Peter,Canada,Peter,male,100,2362
Jianhui,China,Jianhui,male,82,17
Pascal,Netherlands,Pascal,male,97,1648
Ann,Australia,Ann,female,99,195
Xuefeng,China,Xuefeng,male,94,50
Jieping,Switzerland,Jieping,female,67,3
Manuel,Germany,Manuel,male,99,5956
Joseph,Israel,Joseph,male,99,140
Rolf,Germany,Rolf,male,99,3089
Yee,S,Yee,female,67,806
Eriks,USA,Eriks,male,100,10
Jonathan,UK,Jonathan,male,99,84386
Guillaume,France,Guillaume,male,99,32404
Samuel,USA,Samuel,male,100,6468
Chulbom,"Republic of Korea",,,,
Christoph,Germany,Christoph,male,100,5773
C,Spain,,,,
Eric,Switzerland,Eric,male,99,1023
Yangzhong,China,,,,
Wenzhuo,USA,Wenzhuo,female,67,3
Mark,Canada,Mark,male,100,48064
Hongjun,China,Hongjun,male,94,16
Susumu,Japan,Susumu,male,98,154
Tomislav,USA,Tomislav,male,100,27
Norio,Germany,Norio,male,75,4
Stefan,Switzerland,Stefan,male,99,2521
Liming,China,Liming,male,78,81
Arun,India,Arun,male,100,21207
Karl,Germany,Karl,male,96,3903
Atsuhiro,Japan,Atsuhiro,male,100,17
Philip,UK,Philip,male,99,21773
Dirk,Netherlands,Dirk,male,98,1600
Carlos,Spain,Carlos,male,99,64701
Aaron,Israel,Aaron,male,98,64
Emmanuel,Switzerland,Emmanuel,male,99,182
Kyle,USA,Kyle,male,99,17235
Armido,Germany,Armido,male,100,20
Makoto,Japan,Makoto,male,97,995
James,USA,James,male,100,47200
Claude,Australia,Claude,male,83,29
George,USA,George,male,100,12253
Huisheng,China,Huisheng,male,75,4
Kumar,India,Kumar,male,99,7930
Young,Korea,Young,male,100,51
Andrea,Germany,Andrea,female,84,10166
Shubin,China,Shubin,male,100,4
Arthur,USA,Arthur,male,99,3128
Liu-Zhu,China,Zhu,male,61,457
Xingwei,China,Xingwei,male,100,4
Ryo,Japan,Ryo,male,98,2022
Chien-Hong,Taiwan,Chien-Hong,male,100,4
Wolfgang,Germany,Wolfgang,male,99,7880
Mikael,Denmark,Mikael,male,99,312
Andreas,Germany,Andreas,male,99,21215
Laurel,Canada,Laurel,female,97,93
Johan,Norway,Johan,male,99,232
Lijun,China,Lijun,male,55,84
Andreas,Netherlands,Andreas,male,100,231
Catharine,USA,Catharine,female,96,116
Brandon,USA,Brandon,male,100,21063
Jean-François,France,Jean-François,male,99,3014
Ron,Australia,Ron,male,100,283
Jonathan,UK,Jonathan,male,99,84386
Guanying,China,Guanying,male,75,4
Florian,Germany,Florian,male,99,9022
Pauline,"Hong Kong",Pauline,female,98,50
Yves,UK,Yves,male,98,19181
Hon,UK,Hon,male,85,486
Shintaro,Japan,Shintaro,male,99,199
William,USA,William,male,100,24483
Nigel,UK,Nigel,male,99,9908
Sebastian,Deutschland,Sebastian,male,99,47850
Stefan,Germany,Stefan,male,97,20127
Christine,USA,Christine,female,99,11335
Göran,Sweden,Göran,male,99,1301
Karsten,Germany,Karsten,male,99,2650
Kurt,USA,Kurt,male,100,2922
Helge,Germany,Helge,female,71,1604
Steven,Belgium,Steven,male,99,2648
Marina,USA,Marina,female,99,1670
Christopher,Deutschland,Christopher,male,99,55041
Zhen,China,Zhen,male,68,311
Freddy,Canada,Freddy,male,100,40
Jean-Marie,Kingdom,Jean-Marie,male,98,4712
Ib,Denmark,Ib,male,93,150
Dennis,Switzerland,Dennis,male,99,256
Bert,Netherlands,Bert,male,98,3144
Peter,Germany,Peter,male,99,21321
Xingwei,China,Xingwei,male,100,4
Junji,Japan,Junji,male,100,115
Adriaan,Netherlands,Adriaan,male,99,402
Samuel,Canada,Samuel,male,100,618
Olivier,France,Olivier,male,99,36743
Dionicio,USA,Dionicio,male,100,27
Frank,Germany,Frank,male,98,16573
Ahmet,Netherlands,Ahmet,male,96,775
Véronique,UK,Véronique,female,98,8797
Huadong,China,Huadong,male,100,9
Kwangmeyung,Korea,,,,
Shigehiro,Japan,Shigehiro,male,100,19
Alois,Germany,Alois,male,96,303
Nicolas,France,Nicolas,male,99,55561
Rai-Shung,Taiwan,Shung,male,100,6
Xinping,China,Xinping,male,83,6
Xinchen,China,Xinchen,male,75,4
Makoto,Japan,Makoto,male,97,995
Jim,UK,Jim,male,99,40318
Tobias,USA,Tobias,male,100,2610
Gaël,France,Gaël,male,96,948
Grace,Ireland,Grace,female,100,25751
Masanobu,Japan,Masanobu,male,100,73
Omid,USA,Omid,male,99,143
Alexander,USA,Alexander,male,100,6939
J,Germany,,,,
Herbert,Germany,Herbert,male,98,1663
Roger,USA,Roger,male,100,5911
Andreas,Netherlands,Andreas,male,100,231
Elsa,USA,Elsa,female,100,3423
T,India,,,,
Varinder,UK,Varinder,male,94,496
Luis,Spain,Luis,male,99,43667
James,USA,James,male,100,47200
Karl,USA,Karl,male,100,2609
Daniel,Sweden,Daniel,male,99,6702
Shannon,USA,Shannon,female,88,11948
Younan,USA,Younan,male,100,6
Chi-Ming,China,Ming,male,83,826
Shouheng,USA,Shouheng,male,75,4
James,USA,James,male,100,47200
Matthew,USA,Matthew,male,100,30646
John,Germany,John,male,98,3765
Robert,USA,Robert,male,100,43118
John,Switzerland,John,male,99,1369
Sara,USA,Sara,female,99,13063
Ian,UK,Ian,male,99,34076
Tohru,Japan,Tohru,male,96,77
Masahiro,Japan,Masahiro,male,100,703
Jinbo,China,Jinbo,male,89,19
Markus,Germany,Markus,male,99,15230
Ole,Denmark,Ole,male,99,950
Rhett,Germany,Rhett,male,100,6
Wolfgang,Germany,Wolfgang,male,99,7880
Zempachi,Japan,,,,
Can,China,Can,male,71,107
Benjamin,USA,Benjamin,male,100,9079
Phil,USA,Phil,male,100,5283
Yong,China,Yong,male,95,502
David,Israel,David,male,99,1241
Xinyuan,China,Xinyuan,female,56,16
Craig,USA,Craig,male,100,9154
Thomas,Australia,Thomas,male,100,779
Rajesh,"Republic of Korea",Rajesh,male,100,25751
Ashraf,Israel,Ashraf,male,95,216
David,USA,David,male,100,65535
Xiong,China,Xiong,male,76,124
Liangti,China,,,,
Yoshihiro,Japan,Yoshihiro,male,100,350
José,Spain,José,male,99,8211
Valery,USA,Valery,female,99,3767
Kirill,Russia,Kirill,male,100,2613
Agnès,France,Agnès,female,98,2543
Shalom,USA,Shalom,male,61,70
Darren,USA,Darren,male,100,3167
Jieping,Switzerland,Jieping,female,67,3
Naoto,Japan,Naoto,male,99,340
Robert,USA,Robert,male,100,43118
Martin,Germany,Martin,male,99,14619
Christian,Germany,Christian,male,100,86
Martin,USA,Martin,male,100,5868
Karen,USA,Karen,female,99,17594
Shengming,China,Shengming,male,100,4
Max,USA,Max,male,98,5582
Tanja,Germany,Tanja,female,98,7261
Reinhard,Switzerland,Reinhard,male,98,44
Michael,USA,Michael,male,100,65535
Shi,Australia,Shi,female,67,6
Olafs,USA,Olafs,male,100,17
Lyle,USA,Lyle,male,100,3456
Matthias,Germany,Matthias,male,100,9451
Ning,China,Ning,male,61,378
Dieter,Germany,Dieter,male,98,5789
Otto,Germany,Otto,male,96,943
Claude,Switzerland,Claude,male,93,692
Christian,USA,Christian,male,100,48214
Ning,China,Ning,male,61,378
Peter,UK,Peter,male,99,146529
Tomás,Spain,Tomás,male,99,887
Wendelin,Switzerland,Wendelin,male,100,4
Susan,USA,Susan,female,99,16157
Janine,France,Janine,female,97,1081
Qing-Wen,China,Qing,female,54,451
Liu-Zhu,China,Zhu,male,61,457
Yasushi,Japan,Yasushi,male,99,197
Min,China,Min,female,56,572
Anna,USA,Anna,female,99,11850
R,Austria,,,,
Markus,Germany,Markus,male,99,15230
Craig,USA,Craig,male,100,9154
Chihaya,Japan,Chihaya,male,55,11
Kathrin,Austria,Kathrin,female,98,207
Neso,France,Neso,male,100,6
Ive,Switzerland,Ive,male,75,8
Scott,USA,Scott,male,100,30644
Muriel,France,Muriel,female,98,6573
Joseph,USA,Joseph,male,100,21534
James,USA,James,male,100,47200
Sungwoo,Korea,Sungwoo,male,100,112
Michael,Canada,Michael,male,100,4889
Andrei,Canada,Andrei,male,100,71
Douglas,Canada,Douglas,male,100,411
Marius,Germany,Marius,male,99,1864
Jean-Louis,France,Jean-Louis,male,99,2800
Tanja,Germany,Tanja,female,98,7261
Chunming,China,Chunming,male,67,12
Shankar,UK,Shankar,male,100,3938
George,USA,George,male,100,12253
Michael,Canada,Michael,male,100,4889
Michael,Germany,Michael,male,100,30913
Bishwajit,India,Bishwajit,male,100,95
Lechosław,Poland,Lechosław,male,100,16
Zhifeng,Canada,Zhifeng,male,97,34
Matthew,UK,Matthew,male,100,51412
Thomas,Germany,Thomas,male,99,27141
Timothy,USA,Timothy,male,100,9427
Robert,USA,Robert,male,100,43118
Sébastien,France,Sébastien,male,99,15658
Judith,USA,Judith,female,98,2146
Paul,Germany,Paul,male,99,5117
Jaume,Spain,Jaume,male,99,2841
Shao,Singapore,Shao,male,100,10
Nagao,Japan,Nagao,male,100,10
Dongsheng,China,Dongsheng,male,96,23
T,USA,,,,
Patrick,USA,Patrick,male,100,18462
Jin,China,Jin,male,61,856
Yi,USA,Yi,male,56,263
Constantin,Germany,Constantin,male,91,337
J,USA,,,,
Björn,Sweden,Björn,male,99,2026
Haoshen,Japan,,,,
Janine,France,Janine,female,97,1081
Katherine,USA,Katherine,female,99,7045
Petr,"Czech Republic",Petr,male,98,58847
Jan,Netherlands,Jan,male,96,13276
Wenjing,China,Wenjing,female,86,42
Glenn,Canada,Glenn,male,98,377
Martin,Germany,Martin,male,99,14619
Matthias,Germany,Matthias,male,100,9451
Jaiwook,Korea,,,,
Nicola,Portugal,Nicola,male,68,28
Olivier,France,Olivier,male,99,36743
Christine,Denmark,Christine,female,99,142
Jason,Canada,Jason,male,100,2949
Giuseppe,UK,Giuseppe,male,99,72416
Hon,UK,Hon,male,85,486
Matthew,UK,Matthew,male,100,51412
Daniel,Germany,Daniel,male,99,22784
Bernhard,Germany,Bernhard,male,98,3134
Günter,Germany,Günter,male,99,1803
Petr,"Czech Republic",Petr,male,98,58847
Holger,Germany,Holger,male,100,4362
Johan,Belgium,Johan,male,99,3277
Guido,France,Guido,male,94,125
Sensuke,Japan,Sensuke,male,75,4
Eduardo,Spain,Eduardo,male,99,10309
Samuel,USA,Samuel,male,100,6468
Hubertus,Germany,Hubertus,male,100,128
Hirokazu,Japan,Hirokazu,male,100,209
Gideon,UK,Gideon,male,100,8529
Thomas,Germany,Thomas,male,99,27141
Michael,Canada,Michael,male,100,4889
Samuel,USA,Samuel,male,100,6468
Masahiro,Nagoya,Masahiro,male,100,783
Alexander,Netherlands,Alexander,male,99,918
Wanqing,China,Wanqing,female,100,6
Claudio,Spain,Claudio,male,99,1807
Aubry,Germany,Aubry,male,75,4
Wilder,Germany,Wilder,female,100,7
Matthew,USA,Matthew,male,100,30646
Sankar,USA,Sankar,male,100,47
Laurent,,Laurent,male,97,55808
Bernhard,Germany,Bernhard,male,98,3134
William,China,William,male,98,929
Steven,USA,Steven,male,100,19562
Massimo,Italy,Massimo,male,99,38175
Stephen,Ireland,Stephen,male,99,1236
J,UK,,,,
Jeffrey,Switzerland,Jeffrey,male,100,56
Nicolai,Switzerland,Nicolai,male,94,31
Ruikang,China,Ruikang,male,75,4
Sailing,China,Sailing,male,73,15
Jean-Marc,France,Jean-Marc,male,99,4482
E,Netherlands,,,,
Sebastian,China,Sebastian,male,96,67
Kazuki,Japan,Kazuki,male,99,657
Mark,USA,Mark,male,100,47989
Yunfeng,USA,Yunfeng,male,67,3
Philipp,Germany,Philipp,male,99,5871
Achim,Germany,Achim,male,99,1756
Ali,USA,Ali,male,62,4661
Gregory,USA,Gregory,male,100,6184
Manfred,UK,Manfred,male,99,7550
Alexander,USA,Alexander,male,100,6939
Emmanuel,France,Emmanuel,male,98,10753
Paul,Germany,Paul,male,99,5117
Jürgen,USA,Jürgen,male,100,28
Qing,USA,Qing,unknown,50,62
Christoph,Germany,Christoph,male,100,5773
Sébastien,France,Sébastien,male,99,15658
José,,José,male,98,35243
Hans,Germany,Hans,male,97,10718
Thomas,Switzerland,Thomas,male,99,3106
Jullien,France,Jullien,male,87,45
Frank,Germany,Frank,male,98,16573
Paul,Australia,Paul,male,100,2694
Frank,Germany,Frank,male,98,16573
Jeffrey,Switzerland,Jeffrey,male,100,56
Franc,Russia,Franc,male,100,7
Paul,Australia,Paul,male,100,2694
Takao,Japan,Takao,male,98,205
Yi-Chou,Taiwan,Chou,male,65,147
Norio,Japan,Norio,male,99,125
Zhibin,USA,Zhibin,male,100,4
Jürgen,China,Jürgen,male,99,9431
Michael,Germany,Michael,male,100,30913
Liu-Zhu,China,Zhu,male,61,457
Gong-Li,China,Gong,male,73,90
Frank,Germany,Frank,male,98,16573
Jon,USA,Jon,male,100,12707
Luis,Spain,Luis,male,99,43667
Shik,UK,Shik,male,66,38
Teck-Peng,Singapore,Teck,male,100,11
Peter,USA,Peter,male,100,15502
Gunther,Germany,Gunther,male,100,199
Stephen,USA,Stephen,male,100,16681
Heinrich,Russia,Heinrich,male,100,4
Thierry,France,Thierry,male,98,31969
Chien-Hong,Taiwan,Chien-Hong,male,100,4
J,USA,,,,
Miguel,Spain,Miguel,male,99,40797
Norbert,Germany,Norbert,male,99,3231
Kazunobu,Japan,Kazunobu,male,100,21
David,USA,David,male,100,65535
Thomas,USA,Thomas,male,100,20215
Ray,UK,Ray,male,94,21658
Karl,Denmark,Karl,male,99,84
Robert,USA,Robert,male,100,43118
Motomu,Japan,Motomu,male,100,14
Torben,Australia,Torben,male,100,3
Ludwig,USA,Ludwig,male,100,60
Jimmy,USA,Jimmy,male,99,5671
Yong-Gui,China,Yong,male,95,502
Hang,USA,,,,
Dongyuan,China,Dongyuan,unknown,50,2
Stephen,USA,Stephen,male,100,16681
T,India,,,,
C,India,,,,
