First Name,Country,ga_first_name,ga_gender,ga_accuracy,ga_samples
Yu-Ping,Switzerland,Yu,male,88,8
Yu-Hui,China,Yu,male,73,664
Benedikt,Germany,Benedikt,male,99,790
Yang-Zi,China,Yang,male,65,1965
Kai,China,Kai,male,95,430
Jun,China,Jun,male,83,1190
Lujia,China,Lujia,female,100,6
Hai-Xu,China,Hai,male,85,184
Marian,Germany,Marian,male,95,629
Mariane,Spain,Mariane,female,94,33
Hongchang,China,Hongchang,male,100,4
Zhongyuan,UK,Zhongyuan,male,80,20
Laura,USA,Laura,female,99,21696
Tomasz,South Korea,Tomasz,male,75,4
Pia,Germany,Pia,female,98,1350
Liliang,China,Liliang,male,88,8
Rong,China,Rong,female,61,248
Qi,China,Qi,male,73,234
Björn,Australia,Björn,male,100,4
Trevor,USA,Trevor,male,100,4700
Lea,Germany,Lea,female,98,1067
Ze-Hun,UK,Ze,male,93,2135
Hao,China,Hao,male,89,723
Weidong,Singapore,Weidong,male,75,4
Wei-Jing,China,Jing,female,78,1267
Mengyi,USA,Mengyi,female,75,4
Andrea,Switzerland,Andrea,female,63,1819
Katharina,China,Katharina,female,100,6
Meng,China,Meng,male,53,425
Martin,Germany,Martin,male,99,14619
Matthew,UK,Matthew,male,100,51412
Dan,China,Dan,female,56,578
Guoqiang,China,Guoqiang,male,100,21
Channing,USA,Channing,male,96,1479
Lei,China,Lei,male,77,1080
Yiting,Spain,Yiting,female,75,4
Andrew,USA,Andrew,male,100,34858
Carina,USA,Carina,female,100,5599
Haiyan,China,Haiyan,female,94,135
Ryan,USA,Ryan,male,99,35179
Andrew,UK,Andrew,male,99,82448
Juyeol,Republic of Korea,Juyeol,male,100,9
Florian,Republic of Korea,Florian,male,99,31950
Young-Jae,Japan,Jae,male,100,11
Guogang,China,Guogang,male,75,4
Ruth,Netherlands,Ruth,female,96,250
Errika,Greece,Errika,female,100,17
Min,China,Min,female,56,572
Xiaotian,China,Xiaotian,male,78,32
Jie,Singapore,Jie,male,57,37
Juan,China,Juan,female,71,353
Daisuke,Japan,Daisuke,male,100,1249
Marvin,Germany,Marvin,male,99,2811
Jana,Spain,Jana,female,97,510
Margarita,ISRAEL,Margarita,female,97,35
Islam,Germany,Islam,male,100,90
Jonas,Germany,Jonas,male,99,2401
Wentao,CHINA,Wentao,male,98,48
Man-Bo,China,Bo,male,88,316
Luis,USA,Luis,male,100,8179
Josephine,Austria,Josephine,female,100,7
Gang,China,,,,
Long,China,Long,male,100,89
Guo-Shu,China,Guo,male,64,377
Alessandro,Switzerland,Alessandro,male,100,662
Claudius,Germany,Claudius,male,98,120
Eric,USA,Eric,male,100,31662
Xiaoqi,China,Xiaoqi,male,55,22
Ehsan,Canada,Ehsan,male,100,48
Zhiliang,China,Zhiliang,male,91,11
Josef,UK,Josef,male,98,26385
Kaushik,India,Kaushik,male,100,2533
Xin-Qi,China,Qi,male,73,234
Matthias,Germany,Matthias,male,100,9451
Nikolaj,Denmark,Nikolaj,male,99,340
Yanwei,China,Yanwei,male,67,24
Liejin,China,,,,
Kanako,Japan,Kanako,female,99,155
Li,China,Li,male,68,1023
Duanyang,Canada,Duanyang,male,75,4
Joshua,Belgium,Joshua,male,97,101
Jun-Long,China,Jun,male,83,1190
Mengchen,China,Mengchen,male,80,5
Minfeng,China,Minfeng,male,80,5
Fen,USA,Fen,male,92,13
Kai,China,Kai,male,95,430
Zheng,Switzerland,Zheng,male,76,882
Zeus,USA,Zeus,male,96,72
Wenyue,China,Wenyue,female,56,9
Christoffer,USA,Christoffer,male,100,35
Zuyuan,Greece,Zuyuan,female,75,4
Luke,UK,Luke,male,99,21252
Venkata,USA,Venkata,male,98,63
Lihui,China,Lihui,male,54,26
Gangadhar,Republic of Korea,Gangadhar,male,100,730
Dongseong,Republic of Korea,Dongseong,male,100,8
Xiahui,USA,,,,
Zhengbo,Estonia,Zhengbo,male,100,4
Meganathan,UK,Meganathan,male,98,51
Marte,Norway,Marte,female,100,144
Jinyi,China,Jinyi,male,77,13
Kailu,China,Kailu,female,57,7
Yohei,Japan,Yohei,male,100,262
Mengmeng,Hong Kong,Mengmeng,female,85,85
Guangxian,Sweden,Guangxian,male,100,7
Marie-Claire,China,Claire,female,98,260
Sarah,Germany,Sarah,female,98,9213
Shi,Japan,Shi,male,75,102
Jiancheng,China,Jiancheng,male,100,16
Clemens,Germany,Clemens,male,99,563
Lei,Saudi Arabia,Lei,female,56,9
Liu,China,Liu,male,59,1631
Kätchen,USA,Kätchen,female,75,4
Weinan,UK,Weinan,male,93,15
Tatsuya,USA,Tatsuya,male,94,18
Ryan,USA,Ryan,male,99,35179
Sandra,Germany,Sandra,female,98,12614
Tianxiang,China,Tianxiang,male,100,11
Anant,USA,Anant,male,98,48
Daryl,USA,Daryl,male,94,1343
Sayad,UK,Sayad,male,95,136
Alexander,Canada,Alexander,male,100,600
Peng,Germany,Peng,male,88,26
Ruixue,China,Ruixue,female,100,9
Carmen,UK,Carmen,female,98,54029
José,Spain,José,male,99,8211
Brendan,USA,Brendan,male,100,2930
Min,China,Min,female,56,572
Zengnan,China,,,,
Danny,USA,Danny,male,98,7482
Xi-Jia,China,Xi,male,58,149
Edna,Germany,Edna,female,100,40
Eric,USA,Eric,male,100,31662
Arindam,India,Arindam,male,100,1418
Joseph,USA,Joseph,male,100,21534
Dominik,UK,Dominik,male,98,21763
Tomoyuki,Japan,Tomoyuki,male,97,276
Sunisa,Sweden,Sunisa,female,75,4
Moritz,Switzerland,Moritz,male,99,96
Andrew,USA,Andrew,male,100,34858
Pellegrino,Italy,Pellegrino,male,95,171
Huang,China,Huang,male,59,673
Longbin,China,Longbin,male,100,3
Zilong,Australia,Zilong,male,75,4
Taylor,USA,Taylor,female,60,10765
Jing,USA,Jing,female,76,249
Peiwen,Germany,Peiwen,female,81,31
Jessica,France,Jessica,female,95,15222
Yihui,China,Yihui,male,92,12
Huaping,Canada,Huaping,male,100,3
Yu,Japan,Yu,male,75,711
Qikai,China,Qikai,male,75,4
Shenghan,China,Shenghan,unknown,50,2
Lingmei,China,Lingmei,female,100,4
Kasinath,Netherlands,Kasinath,male,100,21
Trond,Switzerland,Trond,male,100,3
Felix,Italy,Felix,male,96,795
Xingtao,China,Xingtao,male,100,5
David,Germany,David,male,99,10714
Qaisar,Switzerland,Qaisar,male,75,4
Vitaly,Switzerland,Vitaly,male,100,3
Kevin,Germany,Kevin,male,99,11155
Daiki,Japan,Daiki,male,100,414
Yao,China,Yao,male,58,406
Roald,France,Roald,male,100,5
Roald,France,Roald,male,100,5
Roald,UNITED,Roald,male,100,214
Tian,China,Tian,male,62,367
Xin,China,Xin,male,62,851
Ming-Xi,Germany,Xi,male,63,16
Jingjuan,China,Jingjuan,female,75,4
Xue,China,Xue,female,74,300
Sujeong,Korea,Sujeong,female,88,52
Jin-Yue,China,Jin,male,61,856
Chao,Germany,Chao,male,90,21
Daniela,Poland,Daniela,female,99,245
Samuel,Canada,Samuel,male,100,618
Yingying,China,Yingying,female,97,116
Huan,China,Huan,male,60,190
Zheng,China,Zheng,male,75,502
Serhii,France,Serhii,male,99,106
Masaki,Japan,Masaki,male,99,681
Shohei,Japan,Shohei,male,100,267
Chao,China,Chao,male,88,554
Tingting,China,Tingting,female,99,193
Nathaniel,AUSTRALIA,Nathaniel,male,100,61
David,USA,David,male,100,65535
Nannan,China,Nannan,female,75,40
Liangliang,Saudi Arabia,Liangliang,male,67,48
Lei,Saudi Arabia,Lei,female,56,9
Wenjing,Netherlands,Wenjing,female,88,96
Feng,China,Feng,male,82,850
Junxian,China,Junxian,male,100,9
Xingfeng,Singapore,Xingfeng,male,78,9
Bing,China,Bing,male,71,379
Lingwen,China,Lingwen,male,75,4
Bing,China,Bing,male,71,379
Ivana,Canada,Ivana,female,100,20
Charlotte,Japan,Charlotte,female,89,19
Yukun,UK,Yukun,male,81,37
Shengdong,France,Shengdong,male,100,6
Max,USA,Max,male,98,5582
Chia-Wei,USA,Chia-Wei,male,67,3
Javier,Italy,Javier,male,99,466
Paulina,Israel,Paulina,female,100,11
Igor,Germany,Igor,male,99,768
Xiaoyu,Australia,Xiaoyu,female,75,4
Honghong,China,Honghong,female,80,15
Volker,Germany,Volker,male,100,2821
Tingting,China,Tingting,female,99,193
Qiming,China,Qiming,male,95,19
Shusuke,France,Shusuke,male,100,29
Xiaomin,Japan,Xiaomin,female,74,66
Sumaira,China,Sumaira,female,75,4
Xiaoli,Hungary,Xiaoli,female,83,126
Song,China,Song,male,100,74
Henry,Germany,Henry,male,99,1097
Thomas,USA,Thomas,male,100,20215
Zhijun,China,Zhijun,male,97,33
Yuanjun,China,Yuanjun,male,80,10
Fan,China,Fan,male,65,507
Bin-Wen,China,Bin,male,92,677
John,USA,John,male,100,65535
Yonggui,Singapore,Yonggui,unknown,50,2
Daniel,USA,Daniel,male,100,35866
Ziwei,UK,Ziwei,female,60,60
Xiaojian,UK,Xiaojian,male,88,26
Akash,Germany,Akash,male,100,17
Liqin,USA,Liqin,female,80,5
Erin,USA,Erin,female,97,12801
Byung,USA,Byung,male,100,16
Chloé,USA,Chloé,female,100,54
Juan,Spain,Juan,male,100,65535
Jintao,Belgium,Jintao,male,96,24
He,China,He,male,74,204
Shuaijun,Australia,,,,
Marco,Sweden,Marco,male,100,296
Andong,China,Andong,male,100,6
Jun,USA,Jun,male,86,387
Clève,France,Clève,female,67,3
Aishabibi,Canada,,,,
Deyun,Switzerland,Deyun,female,67,6
Zhiheng,New Zealand,Zhiheng,male,100,23
Alban,Saudi Arabia,Alban,male,75,4
Luca,Italy,Luca,male,100,65535
Ashwini,India,Ashwini,female,78,2831
Jinwon,Republic of Korea,Jinwon,male,95,66
Yunyu,China,Yunyu,male,67,3
Kaiyuan,USA,Kaiyuan,male,75,4
Jian,China,Jian,male,93,610
Wenjun,USA,Wenjun,female,58,19
Shuli,China,Shuli,unknown,50,8
Xinyao,China,Xinyao,male,60,5
Archismita,Spain,Archismita,female,75,4
Amandine,Austria,Amandine,female,75,4
Claire,Germany,Claire,female,98,173
Benjamin,USA,Benjamin,male,100,9079
Philipp,UK,Philipp,male,99,8496
Yuebin,China,Yuebin,male,75,4
Ya-Ke,Germany,Ke,male,79,63
Pierre,Belgium,Pierre,male,98,4243
Xiaojuan,Germany,Xiaojuan,female,100,24
Katherine,Poland,Katherine,female,94,34
Hongjun,China,Hongjun,male,94,16
Yi-Tao,China,Tao,male,89,751
Yi,France,Yi,male,61,38
Zhi-Qi,Israel,Zhi-Qi,male,69,936
Jiazhan,USA,,,,
Koushambi,USA,Koushambi,female,75,4
Hao,China,Hao,male,89,723
Dailiang,China,,,,
Seonae,Japan,Seonae,female,100,10
Xiao-Ping,China,Ping,female,57,434
Lisi,China,Lisi,female,67,6
Chunyan,China,Chunyan,female,97,39
Hajime,France,Hajime,male,100,5
Yong,Germany,Yong,male,75,12
Jielin,Netherlands,Jielin,female,71,7
Jin-Feng,USA,Feng,male,84,104
Yoshiyuki,Japan,Yoshiyuki,male,100,258
Min,China,Min,female,56,572
Daiji,Japan,Daiji,male,100,16
Huapeng,China,Huapeng,male,75,4
Huy,Australia,Huy,male,100,26
Shimin,Singapore,Shimin,female,80,15
Xianhai,Australia,Xianhai,unknown,50,2
Feifei,China,Feifei,female,71,155
Yasuharu,Japan,Yasuharu,male,100,37
Okba,Israel,Okba,male,100,3
Chunqiang,Australia,Chunqiang,female,75,4
Uwe,UK,Uwe,male,99,8221
Kristina,Sweden,Kristina,female,99,871
Tzuriel,Italy,Tzuriel,male,100,7
Peifa,China,Peifa,male,75,4
Chenglong,China,Chenglong,male,100,29
Hyesu,Korea,Hyesu,female,100,12
Fan,Germany,Fan,male,76,34
Chi-Fang,Taiwan,Fang,female,68,129
Songjun,USA,Songjun,unknown,50,2
Yan,Singapore,Yan,male,60,164
Weitao,China,Weitao,male,100,5
Carina,Germany,Carina,female,98,1942
Chengqian,China,,,,
Xiaoli,China,Xiaoli,female,85,87
Qijun,China,Qijun,male,100,6
Allisandra,USA,Allisandra,female,100,3936
Feng,UK,Feng,male,81,1386
Jayachandran,Taiwan,Jayachandran,male,100,176
Victor,USA,Victor,male,100,6752
Wen,USA,Wen,male,52,147
Qi,China,Qi,male,73,234
Lucia,Italy,Lucia,female,98,13750
Changfei,USA,,,,
Zeng-Kui,China,Kui,male,94,33
Tobias,Germany,Tobias,male,100,9929
Guojiao,Germany,,,,
Rakesh,Finland,Rakesh,male,75,4
Terry,USA,Terry,male,78,8511
Chaoran,China,Chaoran,male,83,6
Jingjing,UK,Jingjing,female,90,327
Si,China,Si,male,52,50
Jie,China,Jie,male,63,867
Yao,China,Yao,male,58,406
William,Germany,William,male,98,951
Barry,USA,Barry,male,100,3714
Robert,France,Robert,male,95,9988
Christian,USA,Christian,male,100,48214
Simon,USA,Simon,male,99,2413
Yongxian,USA,Yongxian,male,75,4
Maximilian,Germany,Maximilian,male,98,1949
Xiao-Feng,China,Feng,male,82,850
Hatem,USA,Hatem,male,99,80
J,Germany,,,,
Anaïs,Germany,Anaïs,female,100,8
Nan,Canada,Nan,female,68,28
Sebastian,Germany,Sebastian,male,100,13809
Jiliang,Canada,Jiliang,male,100,7
Chao,Germany,Chao,male,90,21
Danny,France,Danny,male,87,898
Thomas,UK,Thomas,male,99,129177
Xiaoxiao,China,Xiaoxiao,female,76,164
Stephan,Denmark,Stephan,male,100,48
Mykola,Singapore,Mykola,male,75,4
Shiqi,China,Shiqi,female,54,13
Fengwan,China,Fengwan,male,75,4
Yang,China,Yang,male,65,1965
Hanxue,China,Hanxue,female,75,4
Jiamin,Australia,Jiamin,female,76,54
Gongyuan,China,,,,
Kevin,USA,Kevin,male,100,35080
Dmytro,USA,Dmytro,male,100,27
Zachary,Germany,Zachary,male,97,33
Shunrui,USA,,,,
Shuquan,Singapore,Shuquan,male,67,3
Xiaorong,China,Xiaorong,male,54,13
Christoph,Germany,Christoph,male,100,5773
Jiarong,Brazil,Jiarong,male,69,13
Marie-Pier,Italy,Pier,male,98,2166
Masaki,Japan,Masaki,male,99,681
Chen,China,Chen,male,61,2046
Behnam,ROC,Behnam,male,99,2013
Jiaguo,Singapore,Jiaguo,male,75,4
Hideyuki,Iceland,Hideyuki,male,100,204
Mingze,China,Mingze,male,67,6
Steffen,Canada,Steffen,male,91,11
Nitesh,Germany,Nitesh,male,100,6
Ayham,Germany,Ayham,male,91,11
Simon,Germany,Simon,male,99,4069
Thirumal,Italy,Thirumal,male,99,130
Bolun,China,Bolun,male,100,3
Guillaume,South Korea,Guillaume,male,100,5
Justin,USA,Justin,male,100,25338
Fabian,France,Fabian,male,99,603
Liam,Netherlands,Liam,male,99,67
Riccardo,CANADA,Riccardo,male,100,21
Theresa,Germany,Theresa,female,97,687
Sebastian,Germany,Sebastian,male,100,13809
Bin,Singapore,Bin,male,88,25
Jia,China,Jia,female,54,498
Jan-Michael,Austria,Michael,male,99,4026
Patryk,Poland,Patryk,male,100,8871
Jakob,Denmark,Jakob,male,100,657
Lei,China,Lei,male,77,1080
Ming-Shui,China,Ming,male,83,826
Youngeun,USA,Youngeun,female,89,55
Guang,China,Guang,male,93,146
Hao,USA,Hao,male,91,219
Mingjun,China,Mingjun,male,85,27
Shangda,China,Shangda,female,75,4
Alejandro,Germany,Alejandro,male,99,305
Huiyun,Germany,Huiyun,male,75,4
Shan,China,Shan,female,65,271
Zhang,China,Zhang,male,61,1870
Tung-Han,UNITED,Tung-Han,male,79,6708
Mujahid,USA,Mujahid,male,100,41
Zhao-Qian,China,Zhao,male,67,583
Elizabeth,China,Elizabeth,female,99,97
Chavdar,Germany,Chavdar,male,100,81
Eva,Spain,Eva,female,98,15522
Yonghui,CHINA,Yonghui,male,92,26
2,,,male,67,3
Seiya,Japan,Seiya,male,100,189
Sheng,Germany,Sheng,male,67,6
João,Japan,João,male,100,21
Yong,China,Yong,male,95,502
Christian,Germany,Christian,male,100,86
Zichun,Australia,Zichun,male,67,6
Guang-Jian,China,Guang,male,93,146
Anaïs,UK,Anaïs,female,95,2769
Johannes,USA,Johannes,male,99,135
Tianyi,China,Tianyi,male,73,62
Zhuo,China,Zhuo,male,77,64
Qing,CHINA,Qing,female,54,451
4,,,male,67,3
Erwin,USA,Erwin,male,99,294
Katherine,Canada,Katherine,female,99,482
Rigumula,USA,,,,
Zufeng,USA,Zufeng,male,75,4
Yanghwan,New Zealand,Yanghwan,male,75,4
Yayu,China,Yayu,female,92,143
Zishuo,China,Zishuo,male,75,4
Yosi,Israel,Yosi,male,100,170
Chi,Japan,Chi,female,67,64
Na,China,Na,female,92,72
Yulia,UK,Yulia,female,98,4784
Chenqi,China,Chenqi,male,73,41
Gabriele,Germany,Gabriele,female,95,1798
Shaowei,USA,Shaowei,male,75,4
Helen,USA,Helen,female,99,3367
Jing,China,Jing,female,78,1267
Henning,Belgium,Henning,male,100,3
Christopher,USA,Christopher,male,100,26017
Yang,Germany,Yang,male,73,49
Takahiro,Switzerland,Takahiro,male,99,917
Haonan,China,Haonan,male,100,26
Zhenwei,USA,Zhenwei,male,75,4
Ichiro,USA,Ichiro,male,100,14
Jin-Xian,USA,Jin,male,68,337
Levy,Germany,Levy,male,60,10
Xin,Singapore,Xin,female,51,49
Nan,USA,Nan,female,87,420
Ai-Xin,China,Xin,male,62,851
Tong,China,Tong,male,64,270
Lisi,China,Lisi,female,67,6
Alexander,Germany,Alexander,male,98,11884
Xiangsi,China,,,,
Markéta,Czech Republic,Markéta,female,99,10377
Yuan-Zheng,China,Zheng,male,75,502
Olivia,UK,Olivia,female,97,18705
Lin,Israel,Lin,female,84,19
Yan,China,Yan,female,69,1535
Diego,Spain,Diego,male,99,17909
Congjun,Germany,Congjun,male,75,4
Lena,Germany,Lena,female,97,3659
Feng,Singapore,Feng,male,72,46
Yufeng,Singapore,Yufeng,male,100,6
Yue,China,Yue,female,54,508
He,USA,He,male,70,60
Zhiqiang,USA,Zhiqiang,male,100,9
Yan-Long,Canada,Yan,male,87,175
Rakesh,Switzerland,Rakesh,male,100,5
Jun,Saudi Arabia,Jun,male,97,70
Hidenori,Germany,Hidenori,male,75,4
Zhihui,Italy,Zhihui,female,75,4
Max,Germany,Max,male,99,7527
Christian,Germany,Christian,male,100,86
Mohanad,Germany,Mohanad,male,100,21
Jennifer,France,Jennifer,female,97,13511
Mingoo,Japan,Mingoo,male,94,18
Bilal,China,Bilal,male,96,27
Iain,UK,Iain,male,99,2910
Zengchun,China,,,,
Shehrazade,Italy,Shehrazade,female,95,21
Marco,Germany,Marco,male,99,12863
Martin,Germany,Martin,male,99,14619
Inigo,Germany,Inigo,male,75,4
Xuan,USA,Xuan,female,62,131
Minglei,USA,Minglei,male,75,4
Luyang,China,Luyang,male,100,10
Jessica,USA,Jessica,female,99,36554
Huilin,China,Huilin,female,72,18
Kiwon,USA,Kiwon,male,100,3
Yusuke,China,Yusuke,male,100,7
Guigang,Germany,,,,
Mathew,New Zealand,Mathew,male,100,49
Yifan,USA,Yifan,male,51,37
Qian,Germany,Qian,female,70,10
Min,China,Min,female,56,572
Yan,Singapore,Yan,male,60,164
Mizuki,Japan,Mizuki,female,65,176
Tianlu,China,Tianlu,female,100,3
Christoph,Germany,Christoph,male,100,5773
Marta,Spain,Marta,female,98,27058
Cheng-Hao,Canada,Hao,male,89,35
Fangfang,China,Fangfang,female,95,55
Zhiliang,France,Zhiliang,male,75,4
Robert,Germany,Robert,male,99,8458
Jianwei,UK,Jianwei,male,97,65
Guangxi,China,Guangxi,male,100,9
Qi,China,Qi,male,73,234
Xiao,China,Xiao,male,56,757
Nana,USA,Nana,female,73,480
Anup,Germany,Anup,male,100,5
Ryosuke,Japan,Ryosuke,male,100,404
Di,USA,Di,female,71,236
Qiyao,China,Qiyao,unknown,50,2
Ziyang,USA,Ziyang,male,75,4
Jan,China,Jan,male,77,164
Ning,China,Ning,male,61,378
Anastasios,Slovenia,Anastasios,male,99,608
Eduard,Germany,Eduard,male,100,859
Hengyang,China,Hengyang,male,75,4
Marcel,Germany,Marcel,male,99,13238
Gaocan,China,,,,
Xiaoyu,China,Xiaoyu,female,53,179
Nitin,USA,Nitin,male,100,263
Mahendra,Germany,Mahendra,male,100,11
Shou-Guo,Italy,Guo,male,100,3
Nhat,France,Nhat,male,71,7
Ke,China,Ke,male,84,144
Yuanyuan,China,Yuanyuan,female,92,144
Jinhua,Italy,Jinhua,male,75,4
Klavs,UNITED,Klavs,male,100,46
Connor,UNITED,Connor,male,99,6084
Yuewei,China,Yuewei,unknown,50,6
Yuan,China,Yuan,male,51,765
Zhen-Yu,China,Yu,male,73,664
Koushik,India,Koushik,male,100,1120
Chengxi,USA,Chengxi,male,75,4
Svenja,Saudi Arabia,Svenja,female,98,1874
Mei,China,Mei,female,93,319
Hai,USA,Hai,male,91,181
Jianwen,China,Jianwen,male,83,12
Kuthuru,USA,Kuthuru,male,75,4
Yue,Portugal,Yue,female,58,1014
Xuan,Germany,Xuan,male,79,19
Anna-Bea,Spain,Anna,female,99,7629
Jamie,Finland,Jamie,unknown,50,4
Pravin,Finland,Pravin,male,75,4
Jing,Finland,Jing,female,100,3
Ruijie,China,Ruijie,male,67,6
Renwei,USA,Renwei,male,75,4
Zhihao,Belgium,Zhihao,male,98,63
Yanmin,China,Yanmin,female,63,8
Antony,China,Antony,male,98,54
Tongwei,China,Tongwei,male,75,4
Davide,Italy,Davide,male,99,42786
Geng,China,Geng,male,76,49
Fen,China,Fen,female,77,62
Michael,USA,Michael,male,100,65535
Guoyong,China,Guoyong,male,100,9
Miaoxin,R,Miaoxin,unknown,50,2
Mingxin,China,Mingxin,male,75,12
Aisulu,USA,Aisulu,female,100,72
Javier,USA,Javier,male,99,2984
Yoichi,Japan,Yoichi,male,100,164
Seoyeon,Republic of Korea,Seoyeon,female,90,51
Shiyan,Germany,Shiyan,male,71,42
Svenja,Germany,Svenja,female,98,1691
Lewis,USA,Lewis,male,98,1189
Qingshun,China,Qingshun,unknown,50,2
Tristan,Republic of Korea,Tristan,male,97,7725
Mariano,USA,Mariano,male,100,304
Lisa,Germany,Lisa,female,98,8205
Andreas,Germany,Andreas,male,99,21215
Sadasivam,Italy,Sadasivam,male,100,29
Reinhard,Czech Republic,Reinhard,male,100,7
Antonio,Spain,Antonio,male,99,60132
Ying-Jie,China,Ying,female,86,923
Xiangyu,UK,Xiangyu,male,63,95
Cai-Hong,China,Hong,female,58,636
Arnaud,USA,Arnaud,male,99,99
Yong,China,Yong,male,95,502
Miguel,Spain,Miguel,male,99,40797
Behzad,Canada,Behzad,male,100,19
Zhen,USA,Zhen,male,76,62
Yulong,China,Yulong,male,97,33
Thierry,Netherlands,Thierry,male,99,151
J,USA,,,,
Shuxuan,China,Shuxuan,female,75,4
Patrick,Germany,Patrick,male,99,14512
Antonio,UK,Antonio,male,99,180825
Renyi,Switzerland,Renyi,male,78,9
Yizhihao,Australia,,,,
Ian,UK,Ian,male,99,34076
Wei,USA,Wei,male,75,391
Alice,Germany,Alice,female,98,614
Longsheng,China,Longsheng,male,100,4
Jianyun,China,Jianyun,female,67,3
Thirupathi,China,Thirupathi,male,100,266
Thirupathi,China,Thirupathi,male,100,266
Zheng-Li,Singapore,Zheng,male,74,38
Hao-Ching,Taiwan,Hao,male,95,99
Jian,Germany,Jian,male,90,21
Hong,China,Hong,female,58,636
Eugenio,Spain,Eugenio,male,99,1460
Huihui,Germany,Huihui,male,67,3
Ben,China),Ben,male,97,73526
Zhang,China,Zhang,male,61,1870
Xingguang,China,Xingguang,male,100,4
Xiao-Li,USA,Xiao,male,62,138
Brandon,USA,Brandon,male,100,21063
Bartosz,Spain,Bartosz,male,100,12
Jinfeng,China,Jinfeng,female,52,25
Jeremias,Germany,Jeremias,male,100,44
Shi,USA,Shi,female,54,81
Heng,Germany,Heng,male,75,4
Yang,UK,Yang,male,67,4256
Deependra,USA,Deependra,male,100,5
Yao,China,Yao,male,58,406
Daniel,India,Daniel,male,99,1060
Valentina,Germany,Valentina,female,99,651
Hans,Germany,Hans,male,97,10718
Peigeng,China,Peigeng,male,75,4
Jun,China,Jun,male,83,1190
Arnaud,France,Arnaud,male,99,20152
Jingyu,China,Jingyu,male,57,47
Sadig,Germany,Sadig,male,75,4
Wenhao,USA,Wenhao,male,90,10
Nathaniel,USA,Nathaniel,male,100,2500
Xue,China,Xue,female,74,300
Ann-Christin,Germany,Ann-Christin,female,97,146
Tianhong,Republic of Korea,Tianhong,male,75,8
Juri,Germany,Juri,male,98,306
Xander,USA,Xander,male,100,14633
Yosuke,Japan,Yosuke,male,100,373
Chenglong,China,Chenglong,male,100,29
Lei,China,Lei,male,77,1080
Hua,China,Hua,female,54,497
Yi-Tao,China,Tao,male,89,751
Xue,China,Xue,female,74,300
Paula,Spain,Paula,female,98,12043
Hridaynath,Canada,Hridaynath,male,100,3
Daan,Japan,Daan,male,75,4
Liang,USA,Liang,male,87,106
Justin,France,Justin,male,87,1584
Hailong,China,Hailong,male,97,36
Gulzar,India,Gulzar,male,96,156
Chun-Wei,Taiwan,Chun-Wei,male,94,17
Emma,USA,Emma,female,98,5378
Hui,Finland,Hui,female,75,4
Hamed,USA,Hamed,male,99,138
