"First Name",Country,ga_first_name,ga_gender,ga_accuracy,ga_samples
Melanie,Germany,Melanie,female,98,8557
Michael,USA,Michael,male,100,65535
Sascha,Switzerland,Sascha,male,99,731
Morgana,Brazil,Morgana,female,99,461
Heqing,Germany,Heqing,female,56,9
Elke,Germany,Elke,female,99,3403
Wataru,Japan,Wataru,male,100,276
Mei,UK,Mei,female,89,2342
Mizuki,Japan,Mizuki,female,65,176
Edyta,Germany,Edyta,female,97,156
Diane,USA,Diane,female,99,7132
Bo,China,Bo,male,88,316
David,Austria,David,male,100,1379
Charlene,Australia,Charlene,female,97,39
Chao,China,Chao,male,88,554
Bernd,Germany,Bernd,male,99,6529
Vijaya,Canada,Vijaya,female,64,11
Sylvia,USA,Sylvia,female,99,2272
Rolf,Germany,Rolf,male,99,3089
Richard,USA,Richard,male,100,24609
Tamer,Denmark,Tamer,male,100,17
Omar,Switzerland,Omar,male,99,265
Hongjun,USA,Hongjun,male,100,3
Birte,Germany,Birte,female,98,220
Yujiro,Japan,Yujiro,male,100,35
Andrea,Germany,Andrea,female,84,10166
Abdullah,Turkey,Abdullah,male,96,21302
Jianping,USA,Jianping,male,75,4
Shaun,Australia,Shaun,male,100,365
Caleb,USA,Caleb,male,100,4389
Hélène,Switzerland,Hélène,female,99,108
Hiroyuki,Japan,Hiroyuki,male,100,955
Benjamin,Belgium,Benjamin,male,99,1468
John,USA,John,male,100,65535
Martin,Germany,Martin,male,99,14619
Hong-Gang,China,Hong,female,58,636
Shu-ichi,Japan,Shu,male,98,227
Tailuan,USA,Tailuan,unknown,50,2
Joseph,USA,Joseph,male,100,21534
Benjamin,Germany,Benjamin,male,100,5256
Michael,USA,Michael,male,100,65535
Marcin,Poland,Marcin,male,99,41661
Richard,USA,Richard,male,100,24609
Kyung,Korea,Kyung,male,72,240
Kai,Switzerland,Kai,male,97,118
Po-Heng,Canada,Po,male,89,9
Mohammad,USA,Mohammad,male,99,1098
Sascha,Germany,Sascha,male,99,11090
Milos,Serbia,Milos,male,99,3263
Brandi,USA,Brandi,female,99,3576
Emily,USA,Emily,female,99,20625
Martin,Germany,Martin,male,99,14619
Sheng-Mei,Germany,Mei,female,80,49
Corinna,Switzerland,Corinna,female,100,36
Sujit,Japan,Sujit,male,75,4
Jonathan,Canada,Jonathan,male,100,1923
Hung-Yat,"Hong Kong",Yat,male,100,6
Marcel,Germany,Marcel,male,99,13238
Motoki,Japan,Motoki,male,99,98
Hai-Qing,Japan,Hai,male,90,10
Elena,Germany,Elena,female,98,1805
Shinzi,Japan,Shinzi,male,100,8
Mu-Lin,Taiwan,Mu,male,76,17
Silvia,Spain,Silvia,female,98,15336
Simone,Austria,Simone,female,96,300
Yasutaka,Japan,Yasutaka,male,100,77
Alexander,Germany,Alexander,male,98,11884
Lubomira,UK,Lubomira,female,99,169
Tamao,Japan,Tamao,female,75,8
Paul,USA,Paul,male,100,28746
Ou,USA,Ou,male,94,16
Yue,Australia,Yue,male,67,15
Catherine,UK,Catherine,female,98,41180
K,USA,,,,
Huadong,USA,Huadong,male,100,3
Zhixun,China,Zhixun,male,100,3
Hyunwoo,Canada,Hyunwoo,male,75,4
Joseph,USA,Joseph,male,100,21534
Masayuki,Japan,Masayuki,male,99,556
Ravindra,Korea,Ravindra,male,100,4045
Chiara,Italy,Chiara,female,99,23391
Min,Singapore,Min,male,67,142
Carl,Germany,Carl,male,98,330
Dimitri,Spain,Dimitri,male,98,130
Gang,USA,,,,
Maryiam,UK,Maryiam,female,86,29
Thomas,Germany,Thomas,male,99,27141
Koichi,Germany,Koichi,female,75,4
Ying,China,Ying,female,86,923
Rafik,Italy,Rafik,male,100,54
Lijia,China,Lijia,female,63,19
Fabio,Italy,Fabio,male,99,47594
Franck,France,Franck,male,99,31285
Hyunwoo,Canada,Hyunwoo,male,75,4
Mei-Ling,China,Mei,female,93,319
Chidambaram,Israel,Chidambaram,male,100,122
Tarun,France,Tarun,male,100,10
Thomas,Germany,Thomas,male,99,27141
Yanyun,China,Yanyun,female,63,8
Joyram,Germany,Joyram,male,75,4
Jun,China,Jun,male,83,1190
Chia-Kuang,USA,Kuang,male,80,10
Bert,USA,Bert,male,97,646
Brad,USA,Brad,male,100,10173
Chia-Hui,Taiwan,Chia-Hui,female,90,10
Xing,Japan,Xing,male,86,7
Jin,USA,Jin,male,68,337
Dan,UK,Dan,male,97,61524
Manuel,Spain,Manuel,male,99,38516
Henning,Germany,Henning,male,96,1022
Felix,Denmark,Felix,male,100,30
Jianfeng,Australia,Jianfeng,male,75,4
Robert,USA,Robert,male,100,43118
Paul,France,Paul,male,98,16260
Andrew,UK,Andrew,male,99,82448
Sarah,Ireland,Sarah,female,98,1141
Meizhen,Germany,Meizhen,female,93,14
Bang-Ce,China,Ce,male,88,16
Shun,Japan,Shun,male,99,555
Arun,India,Arun,male,100,21207
Yu,USA,Yu,male,64,274
Hoi,Korea,Hoi,male,58,929
Jennifer,USA,Jennifer,female,99,41490
Vadim,Sweden,Vadim,male,100,12
Fabrice,Fax:,Fabrice,male,98,25048
Ralf,Germany,Ralf,male,99,7883
Fei,USA,Fei,male,61,97
Massimiliano,Italy,Massimiliano,male,99,12816
Yunling,USA,Yunling,female,75,4
Yinyong,Switzerland,Yinyong,male,75,4
Niki,France,Niki,female,58,233
Shifa,USA,Shifa,female,100,15
James,USA,James,male,100,47200
Ilko,Germany,Ilko,male,83,6
Doris,USA,Doris,female,98,1288
Yong-Zhen,China,Yong,male,95,502
Andrew,UK,Andrew,male,99,82448
Haralampos,UK,Haralampos,male,100,25
Eric,USA,Eric,male,100,31662
Dong,Korea,Dong,male,87,2212
Lukas,Germany,Lukas,male,100,3730
Andrew,UK,Andrew,male,99,82448
Elke,"New Zealand",Elke,female,75,4
Tetsuaki,Japan,Tetsuaki,male,100,11
Gui-Ling,Sweden,Ling,female,90,10
Vivek,USA,Vivek,male,99,441
Bin,USA,Bin,male,83,140
Prakash,India,Prakash,male,100,9616
Hyunbong,Korea,,,,
Tujin,Canada,,,,
Bernhard,Sweden,Bernhard,male,100,19
Song-Gil,USA,Gil,male,98,727
Shangfeng,Germany,Shangfeng,male,75,4
Alexander,Switzerland,Alexander,male,100,502
Eric,USA,Eric,male,100,31662
Lukas,Germany,Lukas,male,100,3730
C,USA,,,,
David,USA,David,male,100,65535
Xiongdong,China,,,,
Philipp,Germany,Philipp,male,99,5871
Yasuhiro,Japan,Yasuhiro,male,100,425
Alois,Germany,Alois,male,96,303
Christine,Switzerland,Christine,female,99,711
Corinna,Germany,Corinna,female,98,1455
Tatsuya,Japan,Tatsuya,male,100,660
Roberto,Germany,Roberto,male,99,1379
Alexandr,Sweden,Alexandr,male,100,10
Vivian,UK,Vivian,female,93,12465
Christian,Germany,Christian,male,100,86
Philipp,Germany,Philipp,male,99,5871
Scott,USA,Scott,male,100,30644
Peter,Austria,Peter,male,99,3201
Pilwon,Japan,Pilwon,male,100,3
Michael,Germany,Michael,male,100,30913
Ya-Xi,Germany,Xi,male,63,16
Yukihiro,Japan,Yukihiro,male,99,135
Ran,Israel,Ran,male,98,286
Ron,Israel,Ron,male,96,374
Michael,USA,Michael,male,100,65535
Sergey,USA,Sergey,male,100,435
Joulia,France,Joulia,female,76,102
Tianshi,Germany,Tianshi,male,75,4
Xikui,USA,Xikui,male,100,3
Haifeng,China,Haifeng,male,94,89
Amy,USA,Amy,female,99,22405
Hiroyuki,Japan,Hiroyuki,male,100,955
Roland,Germany,Roland,male,99,3490
Adi,Israel,Adi,female,53,465
Michael,Germany,Michael,male,100,30913
Shun-Yuan,Taiwan,Shun,male,92,39
Yuko,Japan,Yuko,female,99,513
Sonny,Berkeley,Sonny,male,96,7349
Jun,China,Jun,male,83,1190
Evan,USA,Evan,male,98,6584
Won,USA,Won,male,88,59
Jean-Luc,Netherlands,Jean-Luc,male,100,11
Berthold,Germany,Berthold,male,100,213
Sami,Germany,Sami,male,93,1364
Jennifer,UK,Jennifer,female,98,88317
Elena,Italy,Elena,female,99,20228
Peter,Slovakia,Peter,male,99,14009
Kallol,USA,Kallol,male,100,5
Markus,Japan,Markus,male,100,18
Youtian,China,Youtian,male,75,4
Masaki,Japan,Masaki,male,99,681
Julien,Canada,Julien,male,98,451
Michael,UK,Michael,male,99,211741
Gaetano,Italy,Gaetano,male,99,10405
Matthias,Germany,Matthias,male,100,9451
Stephen,UK,Stephen,male,99,46085
Jorge,USA,Jorge,male,99,5322
Xiaolin,China,Xiaolin,female,52,66
Takeshi,Japan,Takeshi,male,100,1025
Raluca,France,Raluca,female,100,17
Jiadi,USA,Jiadi,male,75,4
Jatuporn,Switzerland,Jatuporn,male,52,123
Sang,Korea,Sang,male,88,2448
Na,China,Na,female,92,72
Chau,"Hong Kong",Chau,female,53,51
Morten,Germany,Morten,male,99,81
Alison,UK,Alison,female,93,14178
Clement,USA,Clement,male,98,197
Lee,USA,Lee,male,83,7014
Eloísa,Spain,Eloísa,female,100,35
Sivaramapanicker,India,,,,
Muse,UK,Muse,male,65,384
Matthew,USA,Matthew,male,100,30646
Andreas,USA,Andreas,male,100,2789
Eric,USA,Eric,male,100,31662
Stefan,Germany,Stefan,male,97,20127
Andrei,Germany,Andrei,male,98,192
Takato,Japan,Takato,male,100,31
José,Spain,José,male,99,8211
Aiichiro,Japan,Aiichiro,male,100,10
Marianne,Germany,Marianne,female,98,817
Kira,Germany,Kira,female,95,455
Navin,USA,Navin,male,99,110
Shuji,Japan,Shuji,male,100,133
Helen,UK,Helen,female,98,23138
Nadja,Germany,Nadja,female,99,1668
Michael,USA,Michael,male,100,65535
Janusz,Poland,Janusz,male,99,5909
Tobias,Germany,Tobias,male,100,9929
Thomas,France,Thomas,male,98,35110
Alexander,Germany,Alexander,male,98,11884
Yongliang,China,Yongliang,male,100,21
Brian,USA,Brian,male,100,40133
Peng,China,Peng,male,85,704
Wenxin,UK,Wenxin,female,69,36
Gunilla,USA,Gunilla,female,100,9
Andrew,Canada,Andrew,male,100,3367
Holly,USA,Holly,female,99,6297
Inke,Germany,Inke,female,96,26
Sebyung,USA,Sebyung,male,75,4
Tanmay,USA,Tanmay,male,100,30
Kathryn,USA,Kathryn,female,99,4645
Ken,Japan,Ken,male,99,1450
Miquel,USA,Miquel,male,88,42
Stephanie,Germany,Stephanie,female,98,3032
Giulia,France,Giulia,female,95,214
Daniel,Germany,Daniel,male,99,22784
Andrey,Canada,Andrey,male,100,60
Christina,Canada,Christina,female,99,756
Julien,Germany,Julien,male,99,475
Jochen,Germany,Jochen,male,99,2148
Stephen,Australia,Stephen,male,100,1177
Yong-Gon,"Republic of Korea",Yong-Gon,male,88,2905
Daniel,USA,Daniel,male,100,35866
Lutz,Germany,Lutz,male,99,1566
Kazuhiro,USA,Kazuhiro,male,100,11
Andrew,USA,Andrew,male,100,34858
Sa,USA,Sa,female,59,88
K,USA,,,,
Bert,Germany,Bert,male,98,402
Sifu,Germany,Sifu,male,100,6
Dinesh,India,Dinesh,male,100,13870
Natsuko,Japan,Natsuko,female,99,90
Greg,USA,Greg,male,100,15318
Daniel,Germany,Daniel,male,99,22784
Mikko,Finland,Mikko,male,99,1754
Zhi,USA,Zhi,male,81,58
Araceli,Spain,Araceli,female,99,1450
Arne,Germany,Arne,male,99,874
Masahiro,USA,Masahiro,male,100,29
Wendy,USA,Wendy,female,99,7556
De-Xian,China,De,male,81,31
Niina,Finland,Niina,female,97,461
Tarun,USA,Tarun,male,100,143
David,France,David,male,98,65535
Chi-Chieh,ROC,Chi-Chieh,female,57,3034
David,USA,David,male,100,65535
Renguo,USA,Renguo,male,75,4
Xiaojie,USA,Xiaojie,unknown,50,6
Noriyoshi,Japan,Noriyoshi,male,95,20
Dieter,Germany,Dieter,male,98,5789
Anna,Italy,Anna,female,98,36781
Yi-Hung,Germany,Hung,male,100,35
Mazen,Germany,Mazen,male,95,58
Susan,USA,Susan,female,99,16157
Michael,USA,Michael,male,100,65535
Darren,Korea,Darren,male,99,16621
Jochen,Germany,Jochen,male,99,2148
Xu-dong,China,Dong,male,79,528
Qinhe,China,Qinhe,male,75,4
Prasenjit,UK,Prasenjit,male,100,920
Jishan,USA,Jishan,male,75,4
Avery,USA,Avery,male,59,1117
Bart,Netherlands,Bart,male,99,3668
Jaeyun,Korea,Jaeyun,male,89,28
Hajime,Japan,Hajime,male,98,304
David,USA,David,male,100,65535
Patrick,Germany,Patrick,male,99,14512
Yuki,Japan,Yuki,male,61,1797
Yonggang,Japan,Yonggang,male,75,4
Jian,Germany,Jian,male,90,21
Ganesan,Germany,Ganesan,male,75,4
Zhaorong,USA,Zhaorong,female,60,5
Jonas,Germany,Jonas,male,99,2401
Jeet,USA,Jeet,male,94,49
Salvatore,USA,Salvatore,male,100,4028
Chang,Korea,Chang,male,72,2129
Hyung,USA,Hyung,male,88,16
Xi-Sen,USA,Sen,male,83,54
Hiroshi,Japan,Hiroshi,male,99,1448
Kiranmai,USA,Kiranmai,female,100,5
Kaiyong,China,Kaiyong,male,75,4
Matthew,France,Matthew,male,99,293
Ulrika,Germany,Ulrika,female,100,10
Tobias,Germany,Tobias,male,100,9929
K,Singapore,,,,
Sebastian,Germany,Sebastian,male,100,13809
Yi,"United Kingdom",Yi,male,55,44
Detre,Germany,Detre,male,81,16
Biao,USA,Biao,male,80,5
Yang,China,Yang,male,65,1965
Zhiping,China,Zhiping,male,81,27
Candy,Singapore,Candy,female,100,2337
Awal,Germany,Awal,male,75,4
Anne,France,Anne,female,98,16310
Takehide,Japan,Takehide,male,100,6
Bernard,Netherlands,Bernard,male,98,289
Ji-Ho,USA,Ho,male,75,48
Yong,China,Yong,male,95,502
S,Korea,,,,
Aleksandra,Germany,Aleksandra,female,97,342
Sergey,Sweden,Sergey,male,100,17
Mircea,USA,Mircea,male,87,23
Lars,USA,Lars,male,100,401
Tzu-Chiao,Taiwan,Chiao,female,80,44
Mingzhu,China,Mingzhu,female,52,25
He-yan,China,He,male,74,204
Mauro,Italy,Mauro,male,99,22169
Miriam,Germany,Miriam,female,98,1900
Jennifer,UK,Jennifer,female,98,88317
Christian,Germany,Christian,male,100,86
Alper,USA,Alper,male,100,58
Yu,China,Yu,male,73,664
Timothy,UK,Timothy,male,99,15778
Roberto,Spain,Roberto,male,99,16213
Yi-Chou,Taiwan,Chou,male,65,147
Roald,USA,Roald,male,100,7
Marie,UK,Marie,female,97,110430
Chia-Yuan,ROC,Chia-Yuan,female,67,6
Donghua,USA,Donghua,male,75,4
Himashinie,USA,,,,
A,USA,,,,
Tao,Germany,Tao,male,91,33
Dianjun,Germany,Dianjun,male,75,4
Michael,USA,Michael,male,100,65535
Yu,Korea,Yu,male,63,3415
Tricia,USA,Tricia,female,99,2109
Katsuhiko,Japan,Katsuhiko,male,100,102
Nadine,Germany,Nadine,female,98,8665
Seergazhi,USA,,,,
Yoko,Japan,Yoko,female,96,431
Lukas,Germany,Lukas,male,100,3730
Martin,Germany,Martin,male,99,14619
Francesco,Germany,Francesco,male,99,1187
Michio,Japan,Michio,male,97,67
Massimo,Italy,Massimo,male,99,38175
Weian,Canada,Weian,male,80,10
Hemanta,USA,Hemanta,male,100,3
Aurore,France,Aurore,female,97,11451
Ozana,Germany,Ozana,female,96,102
Daniel,Singapore,Daniel,male,99,642
Hyun-Suk,Korea,Hyun-Suk,male,100,7
Antoine,UK,Antoine,male,99,33499
Pablo,UK,Pablo,male,99,51159
Vincent,France,Vincent,male,98,32067
Xu,China,Xu,male,76,420
Krunoslav,Croatia,Krunoslav,male,100,129
Delia,USA,Delia,female,100,3374
Tom,Germany,Tom,male,99,7237
Robin,Australia,Robin,male,79,194
Takashi,USA,Takashi,male,98,49
Koji,Japan,Koji,male,99,780
Michael,Australia,Michael,male,100,3838
Mark,USA,Mark,male,100,47989
Liang,Canada,Liang,male,88,16
Chris,UK,Chris,male,93,163699
José,Spain,José,male,99,8211
Samra,Germany,Samra,female,86,42
Shenglai,Germany,Shenglai,male,100,4
Tim,Canada,Tim,male,100,1411
Helmut,Germany,Helmut,male,98,3338
Volker,Germany,Volker,male,100,2821
Jean-Yves,Switzerland,Jean-Yves,male,100,36
Ulrich,Germany,Ulrich,male,99,1577
Jacob,USA,Jacob,male,100,13097
Christopher,UK,Christopher,male,99,55041
Amos,USA,Amos,male,100,2497
Zaozao,China,Zaozao,unknown,50,2
Xiangbing,USA,Xiangbing,male,75,4
Henri,France,Henri,male,98,5090
Samuel,France,Samuel,male,98,7756
Ikuya,Japan,Ikuya,male,100,14
Seiichi,Japan,Seiichi,male,99,104
Karl,UK,Karl,male,98,18575
Somenath,Canada,Somenath,male,99,173
Andrey,Germany,Andrey,male,99,179
Dennis,Netherlands,Dennis,male,99,5623
Dirk,Germany,Dirk,male,99,8318
Peter,Germany,Peter,male,99,21321
Satoshi,Japan,Satoshi,male,100,1038
Masaya,Japan,Masaya,male,100,274
Alessandro,UK,Alessandro,male,99,79631
Paolo,Italy,Paolo,male,99,54131
David,USA,David,male,100,65535
Bastien,France,Bastien,male,99,5622
Seung,USA,Seung,male,94,35
Zhi-Gang,Japan,Zhi,male,100,3
Fabian,Germany,Fabian,male,99,4595
Lifeng,Germany,Lifeng,male,80,56
Matvey,Russia,Matvey,male,100,82
Changxiu,France,,,,
José,Spain,José,male,99,8211
Adi,Israel,Adi,female,53,465
Stéphane,France,Stéphane,male,97,13244
Herbert,Germany,Herbert,male,98,1663
Lutz,Switzerland,Lutz,male,85,26
Berthold,Germany,Berthold,male,100,213
Takahiko,Japan,Takahiko,male,100,55
Preston,Canada,Preston,male,100,57
F,Germany,,,,
Soeren,Germany,Soeren,male,99,87
Min,China,Min,female,56,572
Magnus,Germany,Magnus,male,99,183
Michael,USA,Michael,male,100,65535
Nilton,France,Nilton,male,100,24
Luca,Italy,Luca,male,100,65535
Javier,Spain,Javier,male,99,46053
Chong-Dao,USA,Chong,male,73,79
Gang,Japan,,,,
Gaoxi,China,Gaoxi,female,75,4
Kagan,Canada,Kagan,male,75,4
Olivier,France,Olivier,male,99,36743
K,USA,,,,
José,Spain,José,male,99,8211
Kwun-Ngai,China,Ngai,male,60,10
John,Ireland,John,male,99,4363
Masaki,USA,Masaki,male,96,23
Peng,USA,Peng,male,91,133
Shingo,Japan,Shingo,male,99,375
Juan,Fax:,Juan,male,98,106011
Peter,UK,Peter,male,99,146529
Min,USA,Min,male,56,258
Cristina,Italy,Cristina,female,99,16304
Nobuhito,Japan,Nobuhito,male,100,15
Pierangelo,Italy,Pierangelo,male,100,562
Ullrich,"Czech Republic",Ullrich,male,75,4
Polly,UK,Polly,female,92,2093
Charles,USA,Charles,male,100,15822
Jianxin,Japan,Jianxin,male,95,39
Carmen,Spain,Carmen,female,98,26181
Mike,Germany,Mike,male,99,7927
Pei,China,Pei,male,57,112
Huseyin,Israel,Huseyin,male,75,4
Denis,Germany,Denis,male,96,3329
Yongqiang,USA,Yongqiang,male,100,5
Shin-ya,Japan,Shin-Ya,male,100,4
Shuang-Feng,Japan,Feng,male,93,15
Charles,USA,Charles,male,100,15822
Samuel,USA,Samuel,male,100,6468
Rajesh,Germany,Rajesh,male,97,35
Misaki,Japan,Misaki,female,88,167
Annika,Germany,Annika,female,97,1750
Xu,China,Xu,male,76,420
Yujiro,Japan,Yujiro,male,100,35
Lucas,France,Lucas,male,98,6969
Dai,Japan,Dai,male,99,339
Anyu,USA,Anyu,female,75,4
Yujiro,Japan,Yujiro,male,100,35
Hua,USA,Hua,male,65,57
Erika,USA,Erika,female,99,4710
Theocharis,USA,Theocharis,male,75,4
Douglas,USA,Douglas,male,100,5371
Jung,Japan,Jung,male,56,9
K,Australia,,,,
Charlotte,Netherlands,Charlotte,female,98,676
Eric,USA,Eric,male,100,31662
Shuiquan,Germany,Shuiquan,male,75,4
Takashi,Japan,Takashi,male,99,1549
René,Netherlands,René,male,99,1064
Ernesto,Spain,Ernesto,male,99,2640
Tobias,Switzerland,Tobias,male,99,548
Benjamin,Germany,Benjamin,male,100,5256
Dai,Japan,Dai,male,99,339
José,USA,José,male,99,355
Kosuke,Japan,Kosuke,male,99,242
Peter,UK,Peter,male,99,146529
Joaquim,Spain,Joaquim,male,99,466
Hiroshi,Japan,Hiroshi,male,99,1448
David,USA,David,male,100,65535
Christian,Germany,Christian,male,100,86
Shigekazu,Japan,Shigekazu,male,100,18
M,Germany,,,,
Kazuhiro,Japan,Kazuhiro,male,100,388
Jiantao,USA,Jiantao,male,75,4
Jiao-Jie,USA,Jiao,female,88,8
Dustin,USA,Dustin,male,100,6507
Maike,Germany,Maike,female,96,925
Stefan,Austria,Stefan,male,99,3126
Stephen,UK,Stephen,male,99,46085
Kai,USA,Kai,male,99,18599
Richard,USA,Richard,male,100,24609
Zhigang,"Republic of Korea",Zhigang,male,98,61
Xin-Zhi,China,Zhi,male,80,154
Ulrike,Germany,Ulrike,female,86,2849
Herbert,Germany,Herbert,male,98,1663
Yong,Canada,Yong,male,95,19
Ishtvan,Spain,Ishtvan,male,100,5
Chau,"Hong Kong",Chau,female,53,51
Wim,Netherlands,Wim,male,99,3152
Dirk,Germany,Dirk,male,99,8318
Prema,India,Prema,female,91,341
Andrew,USA,Andrew,male,100,34858
Martin,USA,Martin,male,100,5868
Connie,Germany,Connie,female,89,56
Julien,Germany,Julien,male,99,475
Takehiro,Japan,Takehiro,male,100,96
Naoki,Japan,Naoki,male,100,826
Kalin,Germany,Kalin,unknown,50,6
Ivan,Russia,Ivan,male,99,4821
Eyal,Israel,Eyal,male,99,467
Eunji,Korea,Eunji,female,97,205
Joanne,UK,Joanne,female,98,11769
Victoria,UK,Victoria,female,98,33384
Josef,UK,Josef,male,98,26385
Benjamin,Switzerland,Benjamin,male,99,552
Christian,Germany,Christian,male,100,86
Israel,Israel,Israel,male,98,211
David,France,David,male,98,65535
Frank,Switzerland,Frank,male,99,536
M,Spain,,,,
Satoshi,Japan,Satoshi,male,100,1038
Alfred,USA,Alfred,male,99,1238
Valery,UK,Valery,female,72,7257
Young-Hyuk,USA,Hyuk,male,100,9
Chuan,China,Chuan,male,84,101
