First Name,Country,ga_first_name,ga_gender,ga_accuracy,ga_samples
Mita,Australia,Mita,female,75,4
Fen-Er,Australia,Fen-Er,male,83,2094
Cheng-Yong,China,Yong,male,95,502
Guosheng,China,Guosheng,male,100,3
Jieping,Switzerland,Jieping,female,67,3
Jian,China,Jian,male,93,610
Henning,Germany,Henning,male,96,1022
Wei-Ping,China,Wei,male,76,1859
Chuan-De,China,Chuan,male,84,101
Shaolin,China,Shaolin,male,80,5
Junliang,China,Junliang,male,100,8
Chi-Ming,China,Ming,male,83,826
Jens,Germany,Jens,male,99,9230
Peter,Spain,Peter,male,98,2975
Li-Jun,China,Jun,male,83,1190
Marc-Olivier,UK,Marc-Olivier,male,99,114
Thomas,USA,Thomas,male,100,20215
Bartosz,South Korea,Bartosz,male,100,7087
Tanja,Germany,Tanja,female,98,7261
Zhifang,China,Zhifang,male,67,9
Ying,China,Ying,female,86,923
Zhenghu,China,Zhenghu,male,75,4
Rod,Australia,Rod,male,100,258
Darren,USA,Darren,male,100,3167
Andrea,Germany,Andrea,female,84,10166
Yi-Yong,UK,Yi-Yong,male,77,3669
Ruqiang,China,,,,
Hai-Yan,Singapore,Hai,male,67,12
Qiang,China,Qiang,male,98,373
Yi,USA,Yi,male,56,263
Alessio,Switzerland,Alessio,male,99,226
Yueliang,China,Yueliang,male,67,3
Huisheng,China,Huisheng,male,75,4
Rhett,Germany,Rhett,male,100,6
Ian,UK,Ian,male,99,34076
Yan,China,Yan,female,69,1535
Ji-Jun,China,Jun,male,83,1190
Junji,USA,Junji,male,80,5
Hong,China,Hong,female,58,636
Ruben,Spain,Ruben,male,99,17850
Martin,USA,Martin,male,100,5868
Brian,USA,Brian,male,100,40133
Xiaoying,China,Xiaoying,female,97,35
Jonathan,USA,Jonathan,male,100,21578
Emma,UK,Emma,female,91,44680
Young,Republic of Korea,Young,male,100,51
Gerhard,Republic of Korea,Gerhard,male,99,4931
Giseop,Japan,Giseop,male,75,4
Zhaohui,China,Zhaohui,male,68,19
Ben,Netherlands,Ben,male,98,2395
Christoforos,Greece,Christoforos,male,100,78
Changle,China,Changle,male,75,4
Lin,China,Lin,female,50,1431
Atsushi,Singapore,Atsushi,male,100,3
Shuizhu,China,,,,
Aiichiro,Japan,Aiichiro,male,100,10
Franziska,Germany,Franziska,female,98,2591
Elena,Spain,Elena,female,98,17829
Itamar,ISRAEL,Itamar,male,99,133
Harald,Germany,Harald,male,99,2992
Martin,Germany,Martin,male,99,14619
Yunbo,CHINA,Yunbo,male,100,6
Jan-E,China,Jan,male,77,164
Tomas,USA,Tomas,male,100,5103
Lino,Austria,Lino,male,100,9
Xunhui,China,,,,
Hongbing,China,Hongbing,male,63,8
Yun-Lin,China,Yun,female,53,415
Antonio,Switzerland,Antonio,male,99,1918
Dirk,Germany,Dirk,male,99,8318
Janet,USA,Janet,female,99,6055
Jay,China,Jay,male,95,526
Dmitrii,Canada,Dmitrii,male,100,3
Xingguo,China,Xingguo,male,100,5
Stephen,UK,Stephen,male,99,46085
Rahul,India,Rahul,male,100,40928
Long-Wu,China,Wu,male,75,353
Uwe,Germany,Uwe,male,99,7562
Mads,Denmark,Mads,male,99,1106
Lin,China,Lin,female,50,1431
Yonggui,China,Yonggui,female,75,4
Tomoaki,Japan,Tomoaki,male,100,167
Lei,China,Lei,male,77,1080
Rylan,Canada,Rylan,male,97,31
Sara,Belgium,Sara,female,98,1647
Qing-Zhu,China,Zhu,male,61,457
Wanqin,China,Wanqin,female,100,3
Jianlin,China,Jianlin,male,83,12
Anne,USA,Anne,female,99,5550
Hengwei,China,,,,
Igor,Switzerland,Igor,male,99,250
Christian,USA,Christian,male,100,48214
Eric,China,Eric,male,99,1948
George,USA,George,male,100,12253
George,Greece,George,male,98,8729
Martin,UK,Martin,male,98,139211
David,USA,David,male,100,65535
Jinying,China,Jinying,female,75,4
Sungwoo,Republic of Korea,Sungwoo,male,100,112
Sukwon,Republic of Korea,Sukwon,male,100,30
Huanghao,USA,Huanghao,male,100,4
Daniel,Estonia,Daniel,male,100,42
Varinder,UK,Varinder,male,94,496
Mats,Norway,Mats,male,100,201
Pingwu,China,Pingwu,male,75,4
Chuluo,China,,,,
Kazushi,Japan,Kazushi,male,98,64
René,Hong Kong,René,male,75,4
Yongshu,Sweden,Yongshu,female,75,4
John,China,John,male,98,1880
Jürgen,Germany,Jürgen,male,99,7863
Cécilia,Japan,Cécilia,female,97,1412
Lixiang,China,Lixiang,male,65,20
Jan,Germany,Jan,male,99,10566
Omar,Saudi Arabia,Omar,male,98,3833
Xin-Yuan,China,Xin,male,62,851
Lawrence,USA,Lawrence,male,99,2880
Rong,UK,Rong,male,55,603
Rongchao,USA,Rongchao,male,75,4
Jürgen,USA,Jürgen,male,100,28
Wolfgang,Germany,Wolfgang,male,99,7880
Tsz,China,Tsz,male,75,4
Mark,USA,Mark,male,100,47989
Corey,USA,Corey,male,94,5981
Alastair,UK,Alastair,male,99,1005
Dajana,Canada,Dajana,female,75,4
Tobias,Germany,Tobias,male,100,9929
Dehui,China,Dehui,male,86,7
David,UK,David,male,99,381770
Ana,Spain,Ana,female,98,54404
James,USA,James,male,100,47200
Xiaoqing,China,Xiaoqing,female,74,50
Jin-Ming,China,Ming,male,83,826
Thomas,USA,Thomas,male,100,20215
Shu-Li,China,Li,male,68,1023
Helge,Germany,Helge,female,71,1604
Moungi,USA,Moungi,female,75,4
Ayyappanpillai,India,,,,
Keary,USA,Keary,male,71,17
Matthew,UK,Matthew,male,100,51412
Patrick,Japan,Patrick,male,99,143
Joseph,Sweden,Joseph,male,99,156
Erick,Switzerland,Erick,male,100,42
Ohyun,USA,Ohyun,male,83,6
Placido,Italy,Placido,male,100,252
Yuen,China,Yuen,female,53,15
Jishan,China,Jishan,female,75,4
Cyrille,Australia,Cyrille,male,100,3
Chong,USA,Chong,male,73,79
Chunyu,USA,Chunyu,female,75,4
Kai,Germany,Kai,male,99,5784
Didier,France,Didier,male,98,20949
Ning,China,Ning,male,61,378
Juewen,Canada,Juewen,male,75,4
Yoshiko,Japan,Yoshiko,female,99,179
Weiguo,China,Weiguo,male,100,20
Jianrong,China,Jianrong,male,90,10
Yu,China,Yu,male,73,664
Marc,Netherlands,Marc,male,99,2892
Rolf,Switzerland,Rolf,male,99,804
Kevin,Italy,Kevin,male,99,2797
Yixin,China,Yixin,male,65,31
Hans-Achim,Germany,Achim,male,99,1756
Roger,Switzerland,Roger,male,99,1658
Jeroen,Switzerland,Jeroen,male,100,10
Manuel,Germany,Manuel,male,99,5956
Masayuki,Japan,Masayuki,male,99,556
Xiao-Dong,China,Xiao-Dong,male,100,4
Jean-Paul,France,Jean-Paul,male,98,2832
Jean-Paul,France,Jean-Paul,male,98,2832
Jean-Paul,UNITED,Jean-Paul,male,98,4546
Yanhou,China,,,,
Tong-Bu,China,Tong,male,64,270
Xinliang,Germany,Xinliang,male,71,7
Long,China,Long,male,100,89
Peng,China,Peng,male,85,704
Moonhyun,Korea,Moonhyun,male,67,3
Xian-Zheng,China,Zheng,male,75,502
Anthoula,Germany,Anthoula,female,100,5
Ivan,Poland,Ivan,male,97,100
James,Canada,James,male,100,3085
Xuefeng,China,Xuefeng,male,94,50
Bin,China,Bin,male,92,677
Can,China,Can,male,71,107
Sébastien,France,Sébastien,male,99,15658
Tsuyoshi,Japan,Tsuyoshi,male,100,399
Takeharu,Japan,Takeharu,male,100,15
Heng-Yun,China,Heng,male,89,111
Hengquan,China,Hengquan,male,75,4
Cyrille,AUSTRALIA,Cyrille,male,100,3
V,USA,,,,
Bin,China,Bin,male,92,677
Xiaogang,Saudi Arabia,Xiaogang,male,100,46
Xuping,Saudi Arabia,Xuping,male,60,5
Andrij,Netherlands,Andrij,male,75,4
Liang,China,Liang,male,82,742
Rui,China,Rui,male,66,439
Yixin,Singapore,Yixin,female,57,7
Zhiqun,China,Zhiqun,male,100,4
Zhikun,China,Zhikun,male,100,5
Hao-Li,China,Hao,male,89,723
K,Canada,,,,
Mark,Japan,Mark,male,100,48064
Dongjiang,UK,Dongjiang,male,75,4
David,France,David,male,98,65535
Boyd,USA,Boyd,male,97,234
Neal,USA,Neal,male,100,1543
Luca,Italy,Luca,male,100,65535
Karsten,Israel,Karsten,male,99,3416
Radim,Germany,Radim,male,78,9
Wenping,Australia,Wenping,unknown,50,22
Mao,China,Mao,male,61,157
Stephan,Germany,Stephan,male,98,6568
Yuanjian,China,Yuanjian,male,75,4
Jihong,China,Jihong,male,67,12
Tadashi,France,Tadashi,male,99,370
Mischa,Japan,Mischa,female,75,4
Wolfgang,China,Wolfgang,male,93,14
Yangping,Hungary,Yangping,male,75,4
Bin,China,Bin,male,92,677
Guido,Germany,Guido,male,99,1620
Jonathon,USA,Jonathon,male,100,1079
Xinjun,China,Xinjun,male,100,3
Yadong,China,Yadong,male,94,18
Lingling,China,Lingling,female,92,116
Guo-Cong,China,Cong,male,78,135
Zheng,USA,Zheng,male,85,108
Zhichao,Singapore,Zhichao,male,75,4
Justin,USA,Justin,male,100,25338
Steven,UK,Steven,male,99,59951
YuHuang,UK,Yuhuang,male,75,4
Walter,Germany,Walter,male,81,2941
Weihong,USA,Weihong,unknown,50,6
M,USA,,,,
Tehshik,USA,,,,
Colin,USA,Colin,male,100,3986
Aurelio,Spain,Aurelio,male,98,714
Jinlin,Belgium,Jinlin,male,75,16
Wei,China,Wei,male,76,1859
Frank,Australia,Frank,male,100,378
Nasim,Sweden,Nasim,unknown,50,34
Zhaohui,China,Zhaohui,male,68,19
Lei,USA,Lei,male,57,231
Jean-Cyrille,France,Jean-Cyrille,male,100,5
Georgii,Canada,Georgii,male,78,79
Xile,Switzerland,Xile,male,64,14
Cyrille,New Zealand,Cyrille,male,95,6021
Magnus,Saudi Arabia,Magnus,male,100,3
Davide,Italy,Davide,male,99,42786
Nirmalya,India,Nirmalya,male,99,133
Sungwoo,Republic of Korea,Sungwoo,male,100,112
Feng,China,Feng,male,82,850
Wenbin,USA,Wenbin,unknown,50,6
Hongjie,China,Hongjie,male,67,18
Patrick,USA,Patrick,male,100,18462
Xin,China,Xin,male,62,851
Lei,China,Lei,male,77,1080
Carsten,Spain,Carsten,male,100,26
Nuno,Austria,Nuno,male,100,12
Rene,Germany,Rene,male,99,5907
Alexander,USA,Alexander,male,100,6939
Richard,UK,Richard,male,99,97659
Yang,China,Yang,male,65,1965
Helmut,Germany,Helmut,male,98,3338
Gwilherm,Belgium,Gwilherm,male,100,18
Christof,Germany,Christof,male,99,501
Johannes,Poland,Johannes,male,100,6
Yun,China,Yun,female,53,415
Bin,China,Bin,male,92,677
Xin,France,Xin,female,61,46
Jun-An,Israel,An,unknown,50,6
Gang,USA,,,,
Akhil,USA,Akhil,male,100,138
Bin,China,Bin,male,92,677
Weihong,China,Weihong,male,56,16
Jong,Japan,Jong,male,60,5
Tao,China,Tao,male,89,751
Rui,China,Rui,male,66,439
Qiangbin,China,,,,
Didier,France,Didier,male,98,20949
Christof,Germany,Christof,male,99,501
Gerrit,Netherlands,Gerrit,male,98,1544
Jin-Quan,USA,Quan,male,93,216
Antonio,Japan,Antonio,male,99,210
Leyong,China,Leyong,male,75,4
Junpei,Japan,Junpei,male,100,119
Hongyu,China,Hongyu,male,71,51
David,Australia,David,male,100,4352
Jie,Singapore,Jie,male,57,37
A,Australia,,,,
Dan,China,Dan,female,56,578
Hiroaki,Japan,Hiroaki,male,100,501
Kenneth,Israel,Kenneth,male,100,5
Xiaodong,Australia,Xiaodong,male,100,3
Holger,UK,Holger,male,99,4992
Stepan,Sweden,Stepan,male,100,4
Ron,Italy,Ron,male,99,139
Ben,China,Ben,male,98,774
Yong-Sheng,China,Yong,male,95,502
Wonyoung,Korea,Wonyoung,male,87,39
Markus,Germany,Markus,male,99,15230
Hsiao-Ching,Taiwan,Hsiao-Ching,female,100,4
Jeffery,USA,Jeffery,male,99,1552
Yanli,Singapore,Yanli,female,75,4
Shihe,China,Shihe,unknown,50,2
Ryan,Germany,Ryan,male,99,358
Xuehai,China,Xuehai,male,67,6
Zhongyi,China,Zhongyi,male,78,9
Licheng,China,Licheng,male,85,13
David,USA,David,male,100,65535
Colin,UK,Colin,male,99,15399
Shih-Ching,Taiwan,Shih,male,67,102
Monika,USA,Monika,female,100,3782
Song,USA,Song,male,100,74
Zhenjie,China,Zhenjie,male,88,8
Ben,Italy,Ben,male,97,598
Brett,USA,Brett,male,98,6286
Shou-Tian,China,Shou,male,91,11
Michael,Germany,Michael,male,100,30913
Axel,Germany,Axel,male,99,2526
Kari,Finland,Kari,male,100,1114
Michael,USA,Michael,male,100,65535
Xiaoming,China,Xiaoming,male,84,105
Varinder,UK,Varinder,male,94,496
Chuanlai,China,,,,
Chun-Hua,China,Chun,male,61,148
Feng-Ling,China,Feng,male,82,850
Rainer,Germany,Rainer,male,99,4309
Zhijun,USA,Zhijun,male,75,8
Eric,France,Eric,male,99,42701
Hans,USA,Hans,male,99,791
John,USA,John,male,100,65535
Peng,USA,Peng,male,91,133
Carsten,Germany,Carsten,male,100,4032
João,China,João,male,100,6
Robin,USA,Robin,female,83,8088
S,Germany,,,,
Ranganath,Germany,Ranganath,male,100,262
Xueliang,Canada,Xueliang,male,92,12
Alois,Germany,Alois,male,96,303
Douglas,Canada,Douglas,male,100,411
Can,Germany,Can,male,97,3351
Jun,France,Jun,male,72,101
Amit,UK,Amit,male,99,37747
Shaojun,China,Shaojun,male,77,13
Michael,Denmark,Michael,male,100,2587
Jiong,Singapore,Jiong,male,83,54
Hailong,China,Hailong,male,97,36
Dongsheng,China,Dongsheng,male,96,23
Jun,China,Jun,male,83,1190
Liangti,China,,,,
Daoben,Australia,,,,
Xiaochen,China,Xiaochen,male,54,39
Christopher,USA,Christopher,male,100,26017
Tori,USA,Tori,female,96,1959
Shih-Yuan,Germany,Yuan,male,100,16
Gleb,USA,Gleb,male,100,34
Yonggui,Singapore,Yonggui,unknown,50,2
Xueyuan,China,Xueyuan,male,67,6
Mike,Germany,Mike,male,99,7927
Chuanlai,Brazil,,,,
Federico,Italy,Federico,male,99,21201
Masanobu,Japan,Masanobu,male,100,73
Changle,China,Changle,male,75,4
Easan,ROC,Easan,male,100,7
Kanyi,Singapore,Kanyi,male,65,34
Jens,Iceland,Jens,male,100,13
Zhiguo,China,Zhiguo,male,100,18
Katja,Canada,Katja,female,100,10
L,Germany,,,,
Boris,Germany,Boris,male,100,1099
Paul,Germany,Paul,male,99,5117
Dan,Italy,Dan,male,92,1025
Jihong,China,Jihong,male,67,12
Jean-Christophe,South Korea,Christophe,male,100,8
Neha,USA,Neha,female,98,399
Antonio,France,Antonio,male,98,3716
Steven,Netherlands,Steven,male,100,1268
Muralee,CANADA,Muralee,male,100,61
John,Germany,John,male,98,3765
Wolfgang,Germany,Wolfgang,male,99,7880
Rei,Singapore,Rei,female,82,11
Yang,China,Yang,male,65,1965
Peter,Austria,Peter,male,99,3201
François,Poland,François,male,100,6
Karl,Denmark,Karl,male,99,84
Song,China,Song,male,100,74
Susumu,China,Susumu,male,75,4
Peng,USA,Peng,male,91,133
Yi,China,Yi,male,73,459
Nathan,USA,Nathan,male,100,13599
Rukang,China,Rukang,male,75,4
Gang,China,,,,
Josep,Germany,Josep,male,100,15
Christian,Germany,Christian,male,100,86
Huanghao,China,Huanghao,male,100,4
Zhen,China,Zhen,male,68,311
Younan,UNITED,Younan,male,98,40
Edward,USA,Edward,male,100,7932
Xiao-Bing,China,Bing,male,71,379
Graham,China,Graham,male,100,42
Josef,Germany,Josef,male,99,1788
Martín,Spain,Martín,male,99,534
Yijin,CHINA,Yijin,female,100,3
2,,,male,67,3
Shigeki,Japan,Shigeki,male,100,108
Xinliang,Germany,Xinliang,male,71,7
Rob,Japan,Rob,male,98,82
Yitai,China,Yitai,male,75,4
Lars,Germany,Lars,male,100,4773
Jun,Australia,Jun,male,85,39
Yixin,China,Yixin,male,65,31
Nicolas,UK,Nicolas,male,99,79977
Fiona,USA,Fiona,female,100,3056
Yongbing,China,Yongbing,male,100,4
Jun,China,Jun,male,83,1190
Baoshan,CHINA,Baoshan,male,75,4
4,,,male,67,3
George,USA,George,male,100,12253
Saurabh,Canada,Saurabh,male,100,30
Mingxu,USA,Mingxu,male,100,5
Jun,USA,Jun,male,86,387
Jungkyu,New Zealand,Jungkyu,male,100,19
Ruiqing,China,Ruiqing,female,67,3
Liangbing,China,Liangbing,male,75,4
Yitzhak,Israel,Yitzhak,male,100,22
Yousoo,Japan,Yousoo,male,75,4
Yu-Guo,China,Yu,male,73,664
Holger,UK,Holger,male,99,4992
Xiaogang,China,Xiaogang,male,100,35
Robert,Germany,Robert,male,99,8458
Thomas,USA,Thomas,male,100,20215
Dennis,USA,Dennis,male,99,8742
Shaoqin,China,Shaoqin,female,60,5
Alain,Belgium,Alain,male,98,5249
Yi,USA,Yi,male,56,263
Ying-Feng,Germany,Ying,female,71,34
Rebecca,Switzerland,Rebecca,female,98,258
Hongjie,China,Hongjie,male,67,18
R,USA,,,,
Takayoshi,USA,Takayoshi,male,75,4
Gao-Ren,USA,Ren,male,58,270
Douglas,Germany,Douglas,male,97,105
Xue-Feng,Singapore,Xue,female,74,19
Keyu,USA,Keyu,unknown,50,2
Michael,China,Michael,male,99,1989
Xin-Bo,China,Bo,male,88,316
Chuluo,China,,,,
Ralf,Germany,Ralf,male,99,7883
Yong,China,Yong,male,95,502
Vladimír,Czech Republic,Vladimír,male,98,6115
Shu-Li,China,Li,male,68,1023
John,UK,John,male,99,219085
Jiangyun,Israel,Jiangyun,male,75,4
Stephen,China,Stephen,male,98,406
Hermenegildo,Spain,Hermenegildo,male,100,27
Frederic,Germany,Frederic,male,99,308
Daniel,Germany,Daniel,male,99,22784
Huaqiang,Singapore,Huaqiang,male,100,5
Yongfei,Singapore,Yongfei,male,67,6
Huangxian,China,Huangxian,female,75,4
Tristan,USA,Tristan,male,92,1594
Banglin,USA,,,,
Stephen,Canada,Stephen,male,100,1468
Simon,Switzerland,Simon,male,99,1626
Yury,Saudi Arabia,Yury,male,84,1687
Thomas,Germany,Thomas,male,99,27141
Jagadese,Italy,,,,
Urs,Germany,Urs,male,94,119
Robert,Germany,Robert,male,99,8458
Thanh,Germany,Thanh,male,65,46
Loïc,France,Loïc,male,100,2637
Miguel,Japan,Miguel,male,99,153
Xun,China,Xun,male,79,91
Glenn,UK,Glenn,male,98,9914
Jingcheng,China,Jingcheng,male,89,9
Markus,Italy,Markus,male,99,521
Norbert,Germany,Norbert,male,99,3231
Manfred,Germany,Manfred,male,99,5121
Stefan,Germany,Stefan,male,97,20127
Bingjun,USA,Bingjun,male,100,4
Chunsheng,USA,Chunsheng,male,83,12
Xuehai,China,Xuehai,male,67,6
Yan,USA,Yan,male,63,365
Xiwang,China,Xiwang,male,75,4
Michael,USA,Michael,male,100,65535
Keiji,China,Keiji,male,75,4
Xinchen,Germany,Xinchen,male,56,9
Martyn,New Zealand,Martyn,male,100,17
Chung,USA,Chung,male,87,61
Martin,Germany,Martin,male,99,14619
Chen,China,Chen,male,61,2046
Kanyi,Singapore,Kanyi,male,65,34
Kazuyuki,Japan,Kazuyuki,male,100,202
Qi,China,Qi,male,73,234
Franziska,Germany,Franziska,female,98,2591
Alberto,Spain,Alberto,male,99,31002
Dmitrii,Canada,Dmitrii,male,100,3
Shu,China,Shu,male,54,140
Lianzhou,France,Lianzhou,male,75,4
Armin,Germany,Armin,male,100,1621
Shik,UK,Shik,male,66,38
Ben,China,Ben,male,98,774
Zhong'an,China,,,,
Jing-Lin,China,Jing,female,78,1267
Jianzhuang,USA,Jianzhuang,male,75,4
Robert,Germany,Robert,male,99,8458
Jun,Japan,Jun,male,93,1455
Melanie,USA,Melanie,female,99,6458
Ben,China,Ben,male,98,774
Kevan,USA,Kevan,male,96,180
Mark,China,Mark,male,100,48064
Ya-Qian,China,Ya,female,68,47
Nikos,Slovenia,Nikos,male,100,3
Helmut,Germany,Helmut,male,98,3338
Su,China,Su,male,61,134
Hermann,Germany,Hermann,male,95,1493
Zhihao,China,Zhihao,male,100,32
Ranbo,China,Ranbo,male,75,4
Linda,USA,Linda,female,99,16312
Rajendra,Germany,Rajendra,male,100,4
Nicolai,Italy,Nicolai,male,98,48
Ally,France,Ally,female,100,4409
Tingshun,China,,,,
Xiaoqing,China,Xiaoqing,female,74,50
Alexandr,Italy,Alexandr,male,91,43
Natalie,UNITED,Natalie,female,98,22431
Klavs,UNITED,Klavs,male,100,46
Lian,China,Lian,female,57,131
Sheng-Gui,China,Sheng,male,91,230
Gong-Li,China,Gong,male,73,90
Sundargopal,India,,,,
Stephen,USA,Stephen,male,100,16681
Johannes,Saudi Arabia,Johannes,male,75,4
You-Nian,China,You,male,66,166
Nicolai,USA,Nicolai,male,100,42
Jie,China,Jie,male,63,867
Adam,USA,Adam,male,100,23089
Guihua,Portugal,Guihua,female,89,19
Michael,Germany,Michael,male,100,30913
Javier,Spain,Javier,male,99,46053
Simon,Finland,Simon,male,98,60
Michael,Finland,Michael,male,99,128
Tony,Finland,Tony,male,99,186
Xingwei,China,Xingwei,male,100,4
Jianwei,USA,Jianwei,male,100,7
Peiyong,Belgium,Peiyong,unknown,50,4
Jun,China,Jun,male,83,1190
Ho,China,Ho,male,69,55
Xuping,China,Xuping,male,67,3
Alessia,Italy,Alessia,female,98,20728
L,China,,,,
Xin,China,Xin,male,62,851
Adam,USA,Adam,male,100,23089
Yonggui,China,Yonggui,female,75,4
Younan,R,Younan,male,98,40
Panchao,China,Panchao,male,75,4
Matteo,USA,Matteo,male,100,5513
Geert-Jan,USA,Geert,male,100,14
Nobuo,Japan,Nobuo,male,100,72
Kimoon,Republic of Korea,Kimoon,male,100,8
Paul,Germany,Paul,male,99,5117
Ryan,Germany,Ryan,male,99,358
François,USA,François,male,99,73
Jun,China,Jun,male,83,1190
Jeffrey,Republic of Korea,Jeffrey,male,100,19324
Stefan,USA,Stefan,male,100,1196
Helmut,Germany,Helmut,male,98,3338
Marina,Germany,Marina,female,98,2981
Tom,Italy,Tom,male,98,1035
Martin,Czech Republic,Martin,male,98,41861
Andrew,Spain,Andrew,male,95,617
Xian-Ming,China,Ming,male,83,826
James,UK,James,male,99,131879
Leroy,China,Leroy,male,95,22
Theodor,USA,Theodor,male,100,21
Yixin,China,Yixin,male,65,31
Antonio,Spain,Antonio,male,99,60132
Edward,Canada,Edward,male,100,485
Keary,USA,Keary,male,71,17
Jie,China,Jie,male,63,867
Gadi,Netherlands,Gadi,unknown,50,2
Christopher,USA,Christopher,male,100,26017
Xinping,China,Xinping,male,83,6
Stefan,Germany,Stefan,male,97,20127
Marc,UK,Marc,male,99,77461
Xile,Switzerland,Xile,male,64,14
Huanting,Australia,Huanting,male,75,4
S,UK,,,,
David,USA,David,male,100,65535
Euan,Germany,Euan,male,75,4
Huisheng,China,Huisheng,male,75,4
Shuangyin,China,,,,
Ayyalusamy,China,Ayyalusamy,male,75,4
Ayyalusamy,China,Ayyalusamy,male,75,4
Teck-Peng,Singapore,Teck,male,100,11
Shengfa,Taiwan,,,,
Jian-Song,Germany,Song,male,100,74
Wei-Hong,China,Wei,male,76,1859
Paolo,Spain,Paolo,male,99,658
Harald,Germany,Harald,male,99,2992
He,China),He,male,71,769
Bing,China,Bing,male,71,379
Liming,China,Liming,male,78,81
Xian-Wei,USA,Wei,male,75,391
Jeffrey,USA,Jeffrey,male,100,10439
Paolo,Spain,Paolo,male,99,658
Zhen,China,Zhen,male,68,311
Claudia,Germany,Claudia,female,95,8413
Dong,USA,Dong,male,91,136
Armido,Germany,Armido,male,100,20
Yan,UK,Yan,male,73,8519
Donna,USA,Donna,female,99,10000
Yi,China,Yi,male,73,459
Akkattu,India,,,,
Aphrodite,Germany,Aphrodite,female,100,13
Georg,Germany,Georg,male,99,2436
Keli,China,Keli,female,63,8
Osman,China,Osman,male,91,33
Thibault,France,Thibault,male,98,4741
Shilie,China,,,,
Karsten,Germany,Karsten,male,99,2650
Chengde,USA,Chengde,male,100,5
Ayyalusamy,USA,Ayyalusamy,male,75,4
Xiong,China,Xiong,male,76,124
Robert,Germany,Robert,male,99,8458
Ali,Republic of Korea,Ali,male,94,240857
Paul,Germany,Paul,male,99,5117
Govind,USA,Govind,male,100,59
Kazuki,Japan,Kazuki,male,99,657
Yong-Sheng,China,Yong,male,95,502
Huisheng,China,Huisheng,male,75,4
Feng,China,Feng,male,82,850
Bin,China,Bin,male,92,677
Xiaoming,China,Xiaoming,male,84,105
Jaume,Spain,Jaume,male,99,2841
Jens,Canada,Jens,male,97,32
Hung-Wen,Japan,Hung,male,100,16
Hong-Cai,USA,Hong,female,53,198
Pauline,France,Pauline,female,95,14647
Shuao,China,,,,
Ramaswamy,India,Ramaswamy,male,98,85
Cheng-Chung,Taiwan,Cheng-Chung,male,100,4
Jacob,USA,Jacob,male,100,13097
Nanfeng,Finland,Nanfeng,male,75,4
Guillermo,USA,Guillermo,male,99,1128
John,Japan,John,male,99,665
Yadong,China,Yadong,male,94,18
Matthew,USA,Matthew,male,100,30646
Adrian,UK,Adrian,male,98,56140
Jan,Germany,Jan,male,99,10566
Jian-Feng,China,Jian,male,93,610
Lachlan,Australia,Lachlan,male,99,401
Tongwen,China,Tongwen,male,75,4
Aurelio,Spain,Aurelio,male,98,714
Tao,China,Tao,male,89,751
Johannes,Germany,Johannes,male,99,3611
